"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.425608021E1,-4.468422467E-1,-6.019231966E-1,-2.517606407E-1,7.907989304E-1
1.426603221E1,-4.254305835E-1,-5.579997897E-1,-2.019581509E-1,7.301657630E-1
1.427598421E1,-4.005621561E-1,-4.809443048E-1,-7.679849982E-2,6.305992981E-1
1.428593521E1,-2.830568027E-1,-3.848327440E-1,1.151439553E-1,4.914015923E-1
1.429588721E1,-1.456990832E-1,-2.558019438E-1,2.865369558E-1,4.108117384E-1
1.430583821E1,-3.279999732E-2,-8.112573177E-2,3.747006887E-1,3.847828353E-1
1.431579021E1,3.266474848E-2,6.066252351E-2,3.859659344E-1,3.920671244E-1
1.432574121E1,9.240601575E-2,1.465563673E-1,2.871947676E-1,3.354079234E-1
1.433569321E1,1.156967274E-1,2.050668231E-1,1.370119572E-1,2.724158789E-1
1.434564521E1,1.478962293E-1,2.116040102E-1,1.543314099E-2,2.586266297E-1
1.435559621E1,1.586329324E-1,1.820706010E-1,-3.846415401E-2,2.445273034E-1
1.436554821E1,1.338991188E-1,1.894585580E-1,-7.380589485E-2,2.434560111E-1
1.437549921E1,1.510392174E-1,1.498027414E-1,-1.499009746E-1,2.602383690E-1
1.438545121E1,1.956173571E-1,1.514648125E-1,-1.374516678E-1,2.830206720E-1
1.439540221E1,2.008828845E-1,2.106114453E-1,-1.873208159E-1,3.461216581E-1
1.440535421E1,1.958229964E-1,1.751644546E-1,-2.752588463E-1,3.805215691E-1
1.441530621E1,1.595538323E-1,7.214528561E-2,-3.618654656E-1,4.020061975E-1
1.442525721E1,4.252218562E-2,2.057839841E-2,-3.996764857E-1,4.024585692E-1
1.443520921E1,-6.457291750E-2,-4.559044808E-2,-4.107084274E-1,4.182458165E-1
1.444516021E1,-1.473567506E-1,-1.342748755E-1,-3.967382598E-1,4.440101361E-1
1.445511221E1,-1.857675214E-1,-1.895997682E-1,-3.877563518E-1,4.699070466E-1
1.446506321E1,-1.705150228E-1,-2.028051201E-1,-3.178932345E-1,4.138374056E-1
1.447501521E1,-1.202798572E-1,-1.418248004E-1,-1.873237395E-1,2.639539760E-1
1.448496621E1,6.775803748E-4,-6.943100810E-2,-1.171782017E-2,7.041612962E-2
1.449491821E1,1.100431002E-1,9.842325747E-3,1.048306364E-1,1.523017321E-1
1.450487021E1,1.525465565E-1,1.158961996E-1,1.230710256E-1,2.277034438E-1
1.451482121E1,1.307801592E-1,1.948420894E-1,8.423732758E-2,2.493247224E-1
1.452477321E1,1.003099712E-1,2.433178461E-1,7.511333227E-3,2.632908746E-1
1.453472421E1,1.527620538E-1,3.076725939E-1,-8.958752990E-2,3.549994305E-1
1.454467621E1,2.335138196E-1,4.034765911E-1,-1.096680379E-1,4.789041053E-1
1.455462721E1,3.187392535E-1,4.718077379E-1,-1.094142687E-1,5.798005998E-1
1.456457921E1,4.827085194E-1,5.007219270E-1,-3.818231821E-2,6.965542709E-1
1.457453121E1,6.380239791E-1,5.122155064E-1,4.598308861E-2,8.194838421E-1
1.458448221E1,6.361209297E-1,5.176616031E-1,8.272055984E-2,8.242973150E-1
1.459443421E1,5.631418677E-1,4.260395345E-1,7.090626061E-2,7.096944032E-1
1.460438521E1,4.563675803E-1,2.851578900E-1,1.420697987E-2,5.383198202E-1
1.461433721E1,3.335933009E-1,1.568737793E-1,-5.830843449E-2,3.732207745E-1
1.462428821E1,2.349030267E-1,6.007721722E-2,-6.232722580E-2,2.503465339E-1
1.463424021E1,1.380703489E-1,-1.280861825E-2,-4.823952913E-2,1.468146250E-1
1.464419221E1,6.261818874E-2,-1.085155517E-1,-3.195444882E-2,1.292971358E-1
1.465414321E1,-5.250753975E-2,-2.168325904E-1,-4.418740869E-3,2.231433155E-1
1.466409521E1,-2.094756419E-1,-2.930256110E-1,7.136292815E-2,3.672011994E-1
1.467404621E1,-3.634763370E-1,-3.667695254E-1,1.265501189E-1,5.316482530E-1
1.468399821E1,-4.516737279E-1,-4.589780697E-1,1.632028055E-1,6.643080466E-1
1.469394921E1,-4.956206699E-1,-4.802192500E-1,2.285781848E-1,7.269789289E-1
1.470390121E1,-5.135990673E-1,-4.397205573E-1,2.941295654E-1,7.373265028E-1
1.471385321E1,-5.168493152E-1,-4.253364068E-1,3.028179431E-1,7.346720222E-1
1.472380421E1,-5.290208062E-1,-4.111753276E-1,2.862264687E-1,7.285971142E-1
1.473375621E1,-5.399907310E-1,-3.808072284E-1,2.283881503E-1,6.991175022E-1
1.474370721E1,-5.289134367E-1,-3.539296246E-1,1.577847755E-1,6.556764736E-1
1.475365921E1,-4.189117421E-1,-3.016473305E-1,1.213765025E-1,5.302927635E-1
1.476361021E1,-3.109275927E-1,-1.295319065E-1,1.745820719E-1,3.793855328E-1
1.477356221E1,-1.478393378E-1,1.624151856E-2,2.756371611E-1,3.132029714E-1
1.478351321E1,5.184766319E-2,1.047809350E-1,3.043949372E-1,3.260728481E-1
1.479346521E1,1.380749262E-1,1.605487543E-1,2.270280880E-1,3.104550539E-1
1.480341721E1,2.179023202E-1,1.914553821E-1,1.426936966E-1,3.232616209E-1
1.481336821E1,2.890800744E-1,2.229022926E-1,4.601349413E-2,3.679265730E-1
1.482332021E1,3.033687874E-1,2.218196806E-1,-8.404963195E-2,3.850986010E-1
1.483327121E1,2.991466591E-1,2.567629337E-1,-1.246994752E-1,4.134802134E-1
1.484322321E1,3.581696599E-1,2.478026605E-1,-1.037681973E-1,4.477270403E-1
1.485317421E1,4.460351848E-1,2.490460709E-1,-7.145882249E-2,5.158271947E-1
1.486312621E1,4.321564164E-1,2.964210892E-1,-2.911445618E-2,5.248545341E-1
1.487307821E1,3.924227223E-1,2.891664487E-1,2.557045877E-2,4.881256768E-1
1.488302921E1,3.444479989E-1,2.302899572E-1,-2.977986932E-3,4.143510067E-1
1.489298121E1,2.889476167E-1,1.608077860E-1,-1.278166258E-1,3.545235663E-1
1.490293221E1,2.587642529E-1,1.064894915E-1,-2.268567646E-1,3.602262373E-1
1.491288421E1,1.857876394E-1,9.613728851E-2,-2.784993732E-1,3.483121102E-1
1.492283521E1,1.250185321E-1,9.869193703E-2,-2.616903824E-1,3.063520655E-1
1.493278721E1,8.334104992E-2,5.951822340E-2,-2.138396931E-1,2.370982156E-1
1.494273921E1,2.281698436E-2,1.335591763E-2,-1.631811708E-1,1.653090736E-1
1.495269021E1,-1.280192364E-2,-2.957258552E-2,-1.553646129E-1,1.586713270E-1
1.496264221E1,-6.557761076E-2,-6.535842240E-2,-1.467902559E-1,1.735497786E-1
1.497259321E1,-9.712572377E-2,-3.618227810E-2,-1.067239648E-1,1.487701856E-1
1.498254521E1,-5.566163750E-2,-1.881838650E-2,-8.321172595E-3,5.934299852E-2
1.499249621E1,-2.614665391E-2,-1.898006201E-3,8.064128995E-2,8.479544553E-2
1.500244821E1,-3.700571681E-2,6.486608684E-3,1.321903431E-1,1.374255653E-1
1.501239921E1,-5.838296365E-2,-8.402741253E-3,1.239241344E-1,1.372456469E-1
1.502235121E1,-9.755649911E-2,-4.216047138E-2,7.902628899E-2,1.324384016E-1
1.503230321E1,-1.453699855E-1,-6.065784574E-2,4.089191794E-2,1.627389194E-1
1.504225421E1,-1.636283001E-1,-9.623639882E-2,2.040093541E-3,1.898415840E-1
1.505220621E1,-1.536079084E-1,-1.501945049E-1,-1.868887067E-2,2.156456647E-1
1.506215721E1,-1.431928022E-1,-1.487809405E-1,-2.112599015E-2,2.075722869E-1
1.507210921E1,-1.430573934E-1,-1.136511612E-1,2.324969888E-2,1.841807611E-1
1.508206021E1,-7.910036590E-2,-9.901324153E-2,7.652660429E-2,1.480432742E-1
1.509201221E1,1.385343574E-3,-5.117249250E-2,7.127931297E-2,8.775695769E-2
1.510196421E1,7.674558481E-3,1.703732461E-2,4.300510168E-2,4.688931699E-2
1.511191521E1,4.172852031E-3,-5.785235167E-3,-3.534174085E-2,3.605440730E-2
1.512186721E1,-1.151159161E-2,-2.641742796E-2,-1.203684425E-1,1.237697831E-1
1.513181821E1,-3.750550985E-2,-3.157233328E-2,-1.543360877E-1,1.619354917E-1
1.514177021E1,-3.017583774E-2,-8.027291536E-2,-1.249251777E-1,1.515276283E-1
1.515172121E1,-1.266598958E-2,-9.155394852E-2,-6.286166131E-2,1.117771947E-1
1.516167321E1,-1.182463692E-2,-7.826965928E-2,4.490310788E-2,9.100687172E-2
1.517162521E1,3.022526555E-3,-2.749945521E-2,1.872997659E-1,1.893318727E-1
1.518157621E1,2.367451737E-2,3.013625711E-2,3.227750748E-1,3.250421907E-1
1.519152833E1,2.951270866E-2,6.452577889E-2,3.771290374E-1,3.837458625E-1
1.520147933E1,6.217435309E-2,8.974569708E-2,3.682085252E-1,3.840539784E-1
1.521143133E1,9.419358267E-2,9.742162943E-2,2.865083045E-1,3.169391321E-1
1.522138233E1,7.856293369E-2,1.091099212E-1,1.949602032E-1,2.368260760E-1
1.523133433E1,9.445912848E-2,1.128158864E-1,1.105848813E-1,1.840624002E-1
1.524128533E1,1.471144566E-1,1.186490688E-1,1.799948394E-2,1.898532230E-1
1.525123733E1,1.763025420E-1,1.541103852E-1,-3.524350762E-2,2.368009754E-1
1.526118933E1,1.690254446E-1,1.538794202E-1,-7.210961759E-2,2.396836954E-1
1.527114033E1,1.812366053E-1,9.741051972E-2,-1.226547039E-1,2.395405870E-1
1.528109233E1,1.269847315E-1,5.430630773E-2,-4.363601625E-2,1.448392178E-1
1.529104333E1,-1.954281540E-2,6.729180425E-2,-5.555147231E-2,8.942077292E-2
1.530099533E1,-6.944090269E-2,-4.788489550E-2,-1.232698309E-1,1.493668417E-1
1.531094633E1,-3.897178825E-2,-1.165657058E-1,-1.892229152E-1,2.256361577E-1
1.532089833E1,-9.487723181E-2,-7.443125457E-2,-2.229151565E-1,2.534420402E-1
1.533085033E1,-8.354639682E-2,-3.607235044E-2,-1.618941987E-1,1.857173833E-1
1.534080133E1,-2.821497625E-2,-6.358262300E-3,-1.252187079E-1,1.285155135E-1
1.535075333E1,2.629816760E-2,7.699905932E-3,-1.256046242E-1,1.285589506E-1
1.536070433E1,1.267844575E-2,2.003051430E-2,-6.548062921E-2,6.963962443E-2
1.537065633E1,-3.721585112E-2,-3.022133410E-3,8.777840137E-3,3.835626862E-2
1.538060733E1,-4.460630687E-2,-5.859143972E-2,3.299174488E-2,8.069160211E-2
1.539055933E1,-6.257829519E-2,-1.020508701E-1,2.558916986E-2,1.224141688E-1
1.540051133E1,-1.263019320E-1,-1.180336493E-1,6.883400738E-2,1.860705269E-1
1.541046233E1,-1.499050951E-1,-1.100402132E-1,1.429673463E-1,2.345635269E-1
1.542041433E1,-9.815207457E-2,-9.084058821E-2,1.797036481E-1,2.240072395E-1
1.543036533E1,-4.934452955E-2,-4.404415190E-2,1.813741976E-1,1.930579433E-1
1.544031733E1,-1.116490540E-2,-1.339246273E-2,1.452506840E-1,1.462934530E-1
1.545026833E1,1.453299184E-2,1.849591255E-2,5.681622505E-2,6.149300824E-2
1.546022033E1,6.703547808E-3,4.258585632E-2,-4.371261477E-2,6.139450629E-2
1.547017233E1,-6.525647414E-3,9.201763272E-3,-1.108094144E-1,1.113821478E-1
1.548012333E1,-1.579301884E-2,-4.649793595E-2,-1.250473845E-1,1.343440578E-1
1.549007533E1,-2.238686912E-2,-5.714454621E-2,-6.823174417E-2,9.177277365E-2
1.550002633E1,-1.545012076E-2,-4.899001926E-2,4.866637588E-2,7.076117834E-2
1.550997833E1,8.476295115E-3,-1.599915147E-2,1.051832235E-1,1.067301782E-1
1.551992933E1,3.446415829E-2,5.955389142E-3,1.184786224E-1,1.235331083E-1
1.552988133E1,2.879205304E-2,2.626510799E-2,1.001341528E-1,1.074508575E-1
1.553983233E1,2.718565388E-2,3.425181985E-2,4.388393819E-2,6.195197310E-2
1.554978433E1,5.947643409E-2,2.360111654E-2,-1.437479496E-2,6.558272367E-2
1.555973633E1,9.539954348E-2,3.686581761E-2,-1.524603009E-2,1.034050426E-1
1.556968733E1,9.530582358E-2,8.105410337E-2,1.194176853E-2,1.256804421E-1
1.557963933E1,6.974089683E-2,8.997110724E-2,3.795193791E-2,1.199955933E-1
1.558959033E1,6.788977342E-2,2.987693310E-2,2.046817839E-2,7.694542737E-2
1.559954233E1,4.589281308E-2,-1.518141836E-2,-3.166150331E-2,5.778474321E-2
1.560949333E1,1.082868365E-3,-2.102483332E-2,-8.487175047E-2,8.744386913E-2
1.561944533E1,-5.979423254E-3,2.013459474E-2,-9.759353757E-2,9.982812220E-2
1.562939733E1,2.358210852E-2,7.873158932E-2,-5.662034333E-2,9.980301738E-2
1.563934833E1,4.519458701E-2,1.410243165E-1,-3.386181056E-2,1.519112595E-1
1.564930033E1,9.108964305E-2,1.366076222E-1,-5.427560985E-2,1.729300649E-1
1.565925133E1,9.799648382E-2,1.060091427E-1,-9.924245238E-2,1.751865107E-1
1.566920333E1,4.106396313E-2,8.293749154E-2,-1.335100597E-1,1.624494156E-1
1.567915433E1,-1.466273835E-2,2.922467619E-2,-1.170483935E-1,1.215294368E-1
1.568910633E1,-3.251078170E-2,-2.210364461E-2,-7.639270306E-2,8.591488295E-2
1.569905733E1,-4.491222132E-2,-8.232879639E-2,2.282109797E-2,9.651912168E-2
1.570900933E1,-5.431327871E-2,-1.233095920E-1,1.443695086E-1,1.974784615E-1
1.571896133E1,-6.767706268E-2,-1.152968600E-1,2.682696694E-1,2.997368284E-1
1.572891233E1,-7.730370839E-2,-1.047189546E-1,3.422416252E-1,3.661574153E-1
1.573886433E1,-4.474129989E-2,-1.116186690E-1,3.537179554E-1,3.735999239E-1
1.574881533E1,-2.163834557E-2,-9.605513513E-2,3.101082516E-1,3.253643107E-1
1.575876733E1,-1.980379308E-2,-5.474280238E-2,2.706079710E-1,2.767989136E-1
1.576871833E1,2.400979123E-2,-1.939989209E-2,2.049121642E-1,2.072240839E-1
1.577867033E1,1.582548688E-2,3.235118240E-2,1.182780629E-1,1.236395778E-1
1.578862233E1,-3.244245093E-3,5.195806593E-2,3.115922749E-2,6.067176608E-2
1.579857333E1,-1.300395065E-3,5.211740255E-2,-2.390341759E-2,5.735231511E-2
1.580852533E1,2.801815578E-2,5.871423125E-2,-8.607744634E-2,1.078967320E-1
1.581847633E1,5.137159477E-2,6.233628899E-2,-1.142487466E-1,1.399200836E-1
1.582842833E1,5.373164977E-2,7.642837107E-2,-1.224155527E-1,1.539933558E-1
1.583837933E1,5.536670486E-2,8.022935361E-2,-1.454986060E-1,1.751344213E-1
1.584833133E1,5.721632078E-2,7.262797326E-2,-1.792165750E-1,2.016608803E-1
1.585828233E1,7.954248849E-2,4.421079755E-2,-1.786686909E-1,2.005096088E-1
1.586823433E1,5.661334037E-2,5.540558428E-2,-1.955653900E-1,2.109992200E-1
1.587818633E1,6.159782676E-2,4.072205633E-2,-2.061354017E-1,2.189620560E-1
1.588813733E1,8.028990883E-2,9.750524461E-3,-1.898362881E-1,2.063476641E-1
1.589808933E1,7.274264721E-2,2.286904514E-2,-1.436321747E-1,1.626182264E-1
1.590804033E1,3.148680861E-2,3.349080473E-2,-8.840405345E-2,9.964100453E-2
1.591799233E1,1.644957437E-2,7.093549669E-3,-7.372111022E-2,7.586638937E-2
1.592794333E1,2.522220454E-2,-5.369205773E-3,-5.239339113E-2,5.839567970E-2
1.593789533E1,1.810770311E-2,1.499226093E-3,-3.847117066E-2,4.254606402E-2
1.594784733E1,9.939995947E-3,7.791414857E-4,-2.563068509E-2,2.750168357E-2
1.595779833E1,-3.783398633E-3,1.169560075E-2,1.390350938E-2,1.855825302E-2
1.596775033E1,-2.234145270E-2,-3.746603429E-3,8.439988017E-2,8.738716907E-2
1.597770133E1,-4.439687605E-2,-3.884597719E-3,1.718479139E-1,1.775327525E-1
1.598765333E1,-5.371374724E-2,-1.133687407E-2,2.456187254E-1,2.516788621E-1
1.599760433E1,-4.174046771E-2,-3.119460315E-2,2.989418238E-1,3.034494751E-1
1.600755633E1,-2.441163656E-2,-4.432891130E-2,3.141404915E-1,3.181905542E-1
1.601750833E1,-2.700830737E-2,-3.556481212E-2,3.014333224E-1,3.047234031E-1
1.602745933E1,-2.344819358E-2,-3.059789479E-2,2.491738325E-1,2.521381521E-1
1.603741133E1,-3.967540930E-2,-1.820267469E-2,2.057605952E-1,2.103399582E-1
1.604736233E1,-3.784680680E-2,-3.926025242E-2,1.506804085E-1,1.602446059E-1
1.605731433E1,-1.036623627E-2,-5.297782034E-2,1.184394461E-1,1.301614793E-1
1.606726533E1,2.098901456E-3,-1.577403367E-2,8.088453412E-2,8.243502523E-2
1.607721733E1,4.247650425E-3,1.328838229E-2,2.139847040E-2,2.554443528E-2
1.608716833E1,6.354712858E-2,4.447392225E-3,-2.780000210E-2,6.950436652E-2
1.609712033E1,7.361807589E-2,3.461054653E-2,-5.765296161E-2,9.970644418E-2
1.610707233E1,5.400837839E-2,7.314194351E-2,-5.529302537E-2,1.064141320E-1
1.611702333E1,8.394218937E-2,6.115368962E-2,-5.373649657E-2,1.169344944E-1
1.612697533E1,1.171056140E-1,6.710381627E-2,-6.673544168E-2,1.505664842E-1
1.613692633E1,9.324298985E-2,6.800691873E-2,-1.193802631E-1,1.660447029E-1
1.614687833E1,4.239810588E-2,6.149779826E-2,-1.340328008E-1,1.534417488E-1
1.615682933E1,1.068373094E-2,6.485790074E-2,-1.243597519E-1,1.406628497E-1
1.616678133E1,1.525812081E-2,6.409133077E-2,-1.549979925E-1,1.684187834E-1
1.617673333E1,3.685232790E-2,5.500358820E-2,-1.912817198E-1,2.024158717E-1
1.618668321E1,4.693880687E-2,4.300276279E-2,-1.979569012E-1,2.079409145E-1
1.619663521E1,2.809099701E-2,2.638205230E-2,-2.035380685E-1,2.071541989E-1
1.620658621E1,-6.839799924E-3,-3.268008828E-3,-1.533122402E-1,1.534995301E-1
1.621653821E1,-2.141370742E-2,-3.420591921E-2,-4.602694273E-2,6.121332560E-2
1.622648921E1,-2.739141420E-2,-5.404815316E-2,6.204071224E-2,8.672106092E-2
1.623644121E1,-5.143959149E-2,-1.010533351E-1,1.364740133E-1,1.774343947E-1
1.624639221E1,-9.315197429E-2,-1.172974849E-1,1.797311300E-1,2.339642480E-1
1.625634421E1,-1.263006164E-1,-9.583937287E-2,2.006220621E-1,2.557073384E-1
1.626629621E1,-1.168674039E-1,-1.215867099E-1,2.013044322E-1,2.626114859E-1
1.627624721E1,-1.002734079E-1,-1.005250391E-1,2.026048529E-1,2.474040546E-1
1.628619921E1,-5.052089341E-2,-6.841213077E-2,2.372349876E-1,2.520178955E-1
1.629615021E1,-2.613605126E-2,-4.170994341E-2,2.883922774E-1,2.925626740E-1
1.630610221E1,-4.501351062E-2,-8.080267310E-3,2.863065755E-1,2.899361344E-1
1.631605321E1,-3.117513374E-2,1.144884825E-3,2.363871413E-1,2.384367428E-1
1.632600521E1,4.725212627E-3,1.947649062E-2,1.608475471E-1,1.620913160E-1
1.633595721E1,5.104929441E-2,6.134050816E-2,8.572368979E-2,1.171206190E-1
1.634590821E1,6.429698374E-2,9.574961811E-2,-7.659852505E-5,1.153347188E-1
1.635586021E1,3.491102946E-2,8.289889991E-2,-9.700881600E-2,1.322940587E-1
1.636581121E1,5.645636547E-2,4.235723019E-2,-1.866214889E-1,1.995220195E-1
1.637576321E1,6.977935597E-2,5.313832641E-2,-2.298283195E-1,2.459957250E-1
1.638571421E1,8.179125454E-2,9.090169162E-2,-2.565302145E-1,2.841842322E-1
1.639566621E1,8.541566944E-2,8.729805261E-2,-2.727632546E-1,2.988587955E-1
1.640561721E1,1.007602160E-1,6.439333946E-2,-2.539872605E-1,2.807287869E-1
1.641556921E1,1.080954384E-1,7.278701752E-2,-2.090829831E-1,2.463701840E-1
1.642552121E1,8.808375394E-2,5.289449751E-2,-1.638810825E-1,1.934259155E-1
1.643547221E1,7.380879105E-2,1.531181127E-2,-1.050440598E-1,1.292920867E-1
1.644542421E1,5.182566761E-2,-1.726682782E-3,-4.957678735E-2,7.174077711E-2
1.645537521E1,2.488549629E-2,-2.499187678E-2,-3.499850929E-2,4.968679385E-2
1.646532721E1,1.480659128E-2,-4.023322910E-2,1.780067861E-2,4.641995291E-2
1.647527821E1,1.282273608E-2,-3.932164818E-2,7.392342389E-2,8.470706685E-2
1.648523021E1,3.407265636E-3,-2.925508171E-2,1.035921961E-1,1.076977825E-1
1.649518221E1,-2.594449099E-2,4.716364145E-3,1.791241890E-1,1.810547867E-1
1.650513321E1,-4.094637928E-2,1.813484699E-2,2.136005419E-1,2.182445192E-1
1.651508521E1,-4.657323256E-2,-7.882631421E-3,2.116674525E-1,2.168739549E-1
1.652503621E1,-6.912254463E-2,-1.418709934E-2,2.162037224E-1,2.274274599E-1
1.653498821E1,-6.848263083E-2,-7.256686985E-3,2.102114958E-1,2.212044375E-1
1.654493921E1,-3.482208783E-2,-3.537448525E-2,1.824863380E-1,1.891168834E-1
1.655489121E1,-2.155384417E-2,-3.557972252E-2,1.802392530E-1,1.849774937E-1
1.656484221E1,-3.919872418E-2,1.009901851E-2,1.896702272E-1,1.939415511E-1
1.657479421E1,-3.828383136E-2,-6.275231838E-3,1.560007900E-1,1.607522216E-1
1.658474621E1,-1.641368594E-2,-1.598570287E-2,1.011930835E-1,1.037544791E-1
1.659469721E1,1.717663338E-2,-6.727806330E-3,4.137665212E-2,4.530262082E-2
1.660464921E1,6.859852448E-2,-1.930867553E-2,-1.776091754E-2,7.344407875E-2
1.661460021E1,4.990127128E-2,-1.600909173E-2,-6.525200307E-2,8.369140815E-2
1.662455221E1,8.407215173E-3,7.558110952E-3,-9.095110059E-2,9.165101749E-2
1.663450321E1,-4.246655285E-4,-1.059632421E-2,-1.315863258E-1,1.320129674E-1
1.664445521E1,-3.920140110E-3,-1.913764447E-2,-1.505681419E-1,1.518301100E-1
1.665440621E1,-1.679018724E-2,-2.710096747E-2,-1.056866688E-1,1.103904198E-1
1.666435821E1,8.392747311E-3,-8.646570146E-3,-8.217852294E-2,8.305727552E-2
1.667431021E1,5.779083256E-2,-6.752364635E-3,-1.065941566E-1,1.214400633E-1
1.668426121E1,8.374995301E-2,2.466063201E-3,-1.143025410E-1,1.417222882E-1
1.669421321E1,5.333297930E-2,4.476569831E-2,-9.408169985E-2,1.170458913E-1
1.670416421E1,2.921447783E-2,6.978213340E-2,-1.105924827E-1,1.339915262E-1
1.671411621E1,6.220093965E-2,8.162888467E-2,-1.342269284E-1,1.689647892E-1
1.672406721E1,8.415564015E-2,1.195062706E-1,-1.581677681E-1,2.153624000E-1
1.673401921E1,8.492691530E-2,1.623511586E-1,-1.574216634E-1,2.415617100E-1
1.674397121E1,8.258996593E-2,1.385620540E-1,-1.134038240E-1,1.971825869E-1
1.675392221E1,6.011775487E-2,8.141019881E-2,-3.250174820E-2,1.062926552E-1
1.676387421E1,3.508214503E-2,1.911162436E-2,9.971081436E-2,1.074162818E-1
1.677382521E1,-9.497445091E-3,-1.638243645E-2,2.227514344E-1,2.235548864E-1
1.678377721E1,-3.127377353E-2,-5.928170353E-2,2.813007742E-1,2.891755433E-1
1.679372821E1,-1.786197844E-2,-1.044973451E-1,2.764581102E-1,2.960875413E-1
1.680368021E1,-1.214162339E-2,-1.160169446E-1,2.503625715E-1,2.762042137E-1
1.681363221E1,-5.851196327E-2,-8.613182545E-2,2.160329837E-1,2.398178293E-1
1.682358321E1,-9.093790781E-2,-1.034457234E-1,1.800246602E-1,2.266706841E-1
1.683353521E1,-9.460229390E-2,-1.053226796E-1,1.504915434E-1,2.066159855E-1
1.684348621E1,-1.121893481E-1,-7.140151978E-2,1.228271967E-1,1.810280285E-1
1.685343821E1,-6.989440908E-2,-5.831457406E-2,8.130027115E-2,1.220473353E-1
1.686338921E1,-2.946856675E-2,-1.735044301E-2,-5.920890570E-3,3.470578113E-2
1.687334121E1,1.317933058E-2,2.678375602E-2,-5.334414840E-2,6.112824641E-2
1.688329221E1,4.072616765E-2,4.479230314E-2,-8.619965315E-2,1.053344737E-1
1.689324421E1,4.362078151E-2,4.389504790E-2,-1.417984879E-1,1.547137970E-1
1.690319621E1,2.419619407E-2,5.987841189E-3,-1.822132730E-1,1.839102687E-1
1.691314721E1,-1.652578232E-2,9.902552068E-3,-1.525480092E-1,1.537597383E-1
1.692309921E1,-1.727641748E-2,2.967111111E-2,-1.028314734E-1,1.084119982E-1
1.693305021E1,3.472574353E-2,4.060072660E-2,-5.959482193E-2,8.003648584E-2
1.694300221E1,8.947092363E-2,6.039355159E-2,-3.742685795E-2,1.142505884E-1
1.695295321E1,1.038263040E-1,6.356274247E-2,-5.930012226E-2,1.354128064E-1
1.696290521E1,6.881562520E-2,5.247525215E-2,-4.344598174E-2,9.683385611E-2
1.697285621E1,1.468113310E-2,5.786346138E-2,-1.523199677E-3,5.971629567E-2
1.698280821E1,6.692445521E-3,2.293014854E-2,3.004416347E-2,3.838270831E-2
1.699276021E1,5.222923512E-2,-1.876663864E-2,7.134714067E-2,9.039078608E-2
1.700271121E1,6.464225725E-2,-5.492874384E-3,1.132032645E-1,1.304751784E-1
1.701266321E1,6.733595073E-2,2.631977946E-2,1.255736339E-1,1.448985803E-1
1.702261421E1,7.487784937E-2,1.950134128E-2,7.243355334E-2,1.059887460E-1
1.703256621E1,7.510755358E-2,1.464201272E-2,-6.095137596E-3,7.676381858E-2
1.704251721E1,5.905352508E-2,3.321218491E-2,-4.224028587E-2,7.984115355E-2
1.705246921E1,5.148964457E-2,5.000714242E-2,-1.632016361E-2,7.360873271E-2
1.706242121E1,8.392155052E-2,6.707808852E-2,2.393148422E-2,1.100682177E-1
1.707237221E1,8.405224493E-2,7.923211098E-2,5.556609035E-2,1.281799426E-1
1.708232421E1,6.829293894E-2,7.503322542E-2,9.744443357E-2,1.406745466E-1
1.709227521E1,4.965514004E-2,6.065287560E-2,1.171325934E-1,1.409412952E-1
1.710222721E1,5.105256063E-2,3.165945679E-2,1.061374891E-1,1.219584017E-1
1.711217821E1,5.475878173E-2,1.605119169E-2,9.062541068E-2,1.070940241E-1
1.712213021E1,5.133750733E-2,6.838318706E-4,9.790110111E-2,1.105469714E-1
1.713208121E1,4.031577077E-2,1.479637921E-2,1.146235532E-1,1.224044654E-1
1.714203321E1,4.182982047E-2,3.610275596E-2,9.557741761E-2,1.104001161E-1
1.715198521E1,4.658384891E-2,1.500658661E-2,4.149476588E-2,6.416438433E-2
1.716193621E1,4.343599579E-2,-2.857271165E-2,2.076872528E-2,5.598594048E-2
1.717188821E1,-1.654135852E-2,-2.297371030E-2,1.149854958E-2,3.055527040E-2
1.718183921E1,-7.913916766E-2,-2.364730954E-2,1.236569166E-2,8.351714457E-2
1.719179221E1,-6.449726915E-2,-7.657776743E-2,3.763852715E-2,1.069612590E-1
1.720174321E1,-5.931630260E-2,-7.057121515E-2,6.610745072E-2,1.134412412E-1
1.721169521E1,-5.642176183E-2,-3.936023980E-2,7.861172140E-2,1.044626557E-1
1.722164621E1,-1.454406272E-2,-4.925957590E-2,4.341674566E-2,6.725361985E-2
1.723159821E1,6.230798138E-3,-3.188486695E-2,-1.887247324E-2,3.757176909E-2
1.724155021E1,-1.902210029E-2,2.094034106E-2,-6.222606897E-2,6.835511570E-2
1.725150121E1,-2.848326067E-2,6.574492335E-2,-9.422904968E-2,1.183756938E-1
1.726145321E1,1.812486675E-3,5.807600766E-2,-1.359144348E-1,1.478135358E-1
1.727140421E1,8.641487522E-3,6.176560074E-2,-1.757585317E-1,1.864959147E-1
1.728135621E1,3.525644459E-2,7.033791125E-2,-1.446285403E-1,1.646446273E-1
1.729130721E1,5.356488992E-2,6.957134128E-2,-1.211829597E-1,1.496485171E-1
