"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.268177846E1,-3.521554039E0,-1.075842656E0,3.682687807E0,5.207779734E0
2.269173046E1,-3.692323142E0,-1.339622834E0,3.559850670E0,5.300978807E0
2.270168146E1,-3.794536564E0,-1.762455463E0,3.466357785E0,5.433267276E0
2.271163346E1,-3.791818194E0,-2.412206837E0,3.416816373E0,5.645463769E0
2.272158446E1,-3.778494143E0,-3.103859943E0,3.448108333E0,5.983344852E0
2.273153646E1,-3.789676943E0,-3.711826822E0,3.495576029E0,6.352823110E0
2.274148746E1,-3.813505517E0,-4.261265996E0,3.614122480E0,6.764842460E0
2.275143946E1,-3.911988416E0,-4.708532677E0,3.746523322E0,7.177072547E0
2.276139046E1,-4.082020769E0,-5.062516973E0,3.804494373E0,7.534331363E0
2.277134246E1,-4.274083092E0,-5.254452996E0,3.824670190E0,7.778506581E0
2.278129346E1,-4.531270534E0,-5.251763277E0,3.732619813E0,7.876920771E0
2.279124546E1,-4.841353642E0,-5.299686472E0,3.556964777E0,8.011078593E0
2.280119646E1,-5.213413728E0,-5.476334365E0,3.268953738E0,8.237474086E0
2.281114846E1,-5.606569399E0,-5.484205302E0,2.980077896E0,8.389933998E0
2.282109946E1,-6.034304919E0,-5.425771737E0,2.708771183E0,8.555073122E0
2.283105146E1,-6.334743630E0,-5.583844196E0,2.551674625E0,8.821526866E0
2.284100246E1,-6.386669828E0,-5.807605444E0,2.446996601E0,8.972492678E0
2.285095446E1,-6.190360088E0,-6.247087435E0,2.407067719E0,9.118148630E0
2.286090546E1,-5.886660969E0,-6.784580455E0,2.251831745E0,9.260348564E0
2.287085746E1,-5.532386359E0,-7.329826882E0,2.055215464E0,9.410503257E0
2.288080846E1,-4.936470299E0,-7.845347235E0,1.916373328E0,9.465236341E0
2.289076046E1,-4.269328721E0,-8.399862669E0,1.747176104E0,9.583187618E0
2.290071146E1,-3.759987121E0,-8.670361297E0,1.388978012E0,9.552064075E0
2.291066346E1,-3.516343001E0,-8.495668713E0,9.574241142E-1,9.244334260E0
2.292061446E1,-3.418274669E0,-8.130743984E0,6.748832917E-1,8.845850265E0
2.293056646E1,-3.453904093E0,-7.439245244E0,5.824157158E-1,8.222592739E0
2.294051746E1,-3.661767347E0,-6.476464934E0,6.720748740E-1,7.470262565E0
2.295046946E1,-3.933827766E0,-5.394064041E0,8.344070292E-1,6.728087608E0
2.296042046E1,-4.009995351E0,-4.282437594E0,1.072334912E0,5.963995022E0
2.297037246E1,-3.707466846E0,-3.314317607E0,1.261162409E0,5.130354981E0
2.298032346E1,-3.058874974E0,-2.662837211E0,1.258864015E0,4.246428703E0
2.299027546E1,-2.202039195E0,-2.225603474E0,1.171420659E0,3.342830208E0
2.300022646E1,-1.357964380E0,-1.777653546E0,9.551964712E-1,2.432389706E0
2.301017846E1,-6.543975717E-1,-1.408627580E0,4.571706954E-1,1.619096317E0
2.302012946E1,-2.400434053E-1,-1.098900567E0,-3.139558657E-1,1.167806310E0
2.303008146E1,-1.014322346E-1,-8.381609416E-1,-1.265661403E0,1.521414161E0
2.304003246E1,-1.040108567E-1,-6.639484137E-1,-2.233800978E0,2.332704989E0
2.304998446E1,-6.275758088E-2,-5.610684085E-1,-2.828561921E0,2.884354141E0
2.305993546E1,4.962122619E-2,-5.805115700E-1,-2.831674978E0,2.890992759E0
2.306988746E1,9.844723105E-2,-7.762067682E-1,-2.485833515E0,2.606061601E0
2.307983846E1,7.430466235E-2,-9.964000458E-1,-1.953006281E0,2.193756542E0
2.308979046E1,2.795670748E-2,-1.052699962E0,-1.261008773E0,1.642894371E0
2.309974146E1,-5.712320387E-2,-9.756348288E-1,-5.659753919E-1,1.129360228E0
2.310969346E1,-9.392031670E-2,-8.842370009E-1,1.223822236E-3,8.892117844E-1
2.311964446E1,-1.238036817E-1,-6.418681580E-1,4.232355022E-1,7.787492370E-1
2.312959646E1,-4.710107625E-2,-1.723069203E-1,7.985209125E-1,8.182565820E-1
2.313954746E1,1.161660486E-1,4.193932968E-1,1.051731078E0,1.138210679E0
2.314949946E1,3.582197267E-1,1.162498392E0,1.187423319E0,1.699911181E0
2.315945046E1,6.555021107E-1,1.817409934E0,1.151843304E0,2.249312091E0
2.316940246E1,1.009313622E0,2.285116435E0,1.050889664E0,2.710136564E0
2.317935346E1,1.442091780E0,2.729583178E0,8.339766741E-1,3.197775808E0
2.318930546E1,2.164757348E0,3.264575343E0,4.322238421E-1,3.940868432E0
2.319925646E1,2.588196041E0,3.286536900E0,1.582268250E-1,4.186301384E0
2.320920846E1,2.569022144E0,3.146348736E0,6.567189163E-1,4.114688916E0
2.321915946E1,2.496237758E0,3.463751389E0,1.157375647E0,4.423606562E0
2.322911146E1,2.724696952E0,3.457686657E0,1.229704243E0,4.570748628E0
2.323906246E1,3.031990061E0,3.192059929E0,7.887291652E-1,4.472617133E0
2.324901446E1,3.200986873E0,2.994498299E0,2.686193329E-1,4.391525176E0
2.325896546E1,3.420872879E0,2.293967366E0,-3.708801180E-1,4.135481785E0
2.326891746E1,3.621957164E0,1.800552996E0,-1.181454773E0,4.213834379E0
2.327886846E1,3.944842751E0,1.376387787E0,-1.909205958E0,4.593614596E0
2.328882046E1,4.362820437E0,9.963415736E-1,-2.383343811E0,5.070229425E0
2.329877146E1,4.866116601E0,6.711948681E-1,-2.506090316E0,5.514533706E0
2.330872346E1,5.366895538E0,3.407628644E-1,-2.386702452E0,5.883539380E0
2.331867446E1,5.849479694E0,1.075279570E-1,-2.150463245E0,6.233174723E0
2.332862646E1,6.249658456E0,-6.195651233E-2,-1.824790290E0,6.510908464E0
2.333857746E1,6.640401565E0,-1.273722374E-1,-1.430129546E0,6.793852159E0
2.334852946E1,6.939172651E0,-8.516995847E-2,-9.864703041E-1,7.009457515E0
2.335848046E1,7.126105211E0,-7.819773853E-2,-6.608154756E-1,7.157106082E0
2.336843246E1,7.176207663E0,-9.698133409E-2,-5.006725180E-1,7.194305719E0
2.337838346E1,7.084464850E0,-3.779230893E-2,-5.947448623E-1,7.109486052E0
2.338833546E1,7.024884646E0,-5.970591903E-3,-6.093281105E-1,7.051263765E0
2.339828646E1,7.138968501E0,1.382620919E-1,-4.224127990E-1,7.152791080E0
2.340823846E1,7.331419079E0,2.695572263E-1,-1.496010125E-3,7.336373018E0
2.341818946E1,7.479517357E0,2.531090087E-1,4.867003039E-1,7.499608073E0
2.342814146E1,7.544744217E0,1.683810997E-1,9.255578122E-1,7.603168732E0
2.343809246E1,7.833318343E0,-3.543664116E-1,1.353496230E0,7.957286212E0
2.344804446E1,8.176430034E0,-1.343607711E0,1.663324108E0,8.451386683E0
2.345799546E1,8.362326468E0,-2.339654000E0,1.844837177E0,8.877269232E0
2.346794746E1,8.354194161E0,-2.872548185E0,1.990592475E0,9.055746880E0
2.347789846E1,8.138679825E0,-3.157775949E0,2.094281443E0,8.977509287E0
2.348785046E1,7.712619533E0,-3.117802629E0,2.169419333E0,8.597184047E0
2.349780146E1,7.018181983E0,-2.101137303E0,2.246993759E0,7.662808706E0
2.350775346E1,6.250895727E0,-5.420918548E-1,2.265658071E0,6.670889555E0
2.351770446E1,5.757420546E0,9.139993286E-1,2.199790356E0,6.230759483E0
2.352765646E1,5.441504840E0,1.815004975E0,1.997828405E0,6.074169599E0
2.353760746E1,5.263606228E0,2.427196759E0,1.661991819E0,6.029846717E0
2.354755946E1,5.108842708E0,2.592287630E0,1.370811005E0,5.890615570E0
2.355751046E1,4.858165849E0,2.398033186E0,8.928405941E-1,5.490856300E0
2.356746246E1,4.506399402E0,2.017929670E0,4.121117592E-1,4.954746394E0
2.357741346E1,4.104586051E0,1.643279268E0,1.160429648E-1,4.422833862E0
2.358736546E1,3.662381305E0,1.476555269E0,-8.367657959E-2,3.949715692E0
2.359731646E1,2.937853398E0,9.479774988E-1,7.882923782E-3,3.087022200E0
2.360726846E1,2.545984991E0,1.074896577E0,1.521872360E-1,2.767779468E0
2.361721946E1,2.572896217E0,8.640261000E-1,-3.559849209E-1,2.737345668E0
2.362717146E1,2.206125522E0,1.931925899E-1,-1.419581169E-1,2.219113630E0
2.363712621E1,1.922789917E0,4.425295597E-1,3.122375152E-1,1.997610007E0
2.364707821E1,1.564737128E0,2.118978328E-1,4.522037780E-1,1.642495427E0
2.365702921E1,1.165683371E0,1.284457862E-1,5.852872834E-1,1.310678162E0
2.366698121E1,7.263580853E-1,1.263793802E-1,7.780623820E-1,1.071890333E0
2.367693221E1,2.312369138E-1,1.961085963E-1,9.499167278E-1,9.971313262E-1
2.368688421E1,-1.966389388E-1,8.666275263E-2,1.139758278E0,1.159838885E0
2.369683521E1,-5.977000451E-1,1.020192951E-1,1.320612074E0,1.453158467E0
2.370678721E1,-1.005067374E0,1.747914022E-1,1.485499462E0,1.802060241E0
2.371673821E1,-1.330845578E0,3.089727223E-2,1.590680347E0,2.074215167E0
2.372669021E1,-1.679068320E0,7.275631964E-2,1.648645257E0,2.354271669E0
2.373664121E1,-2.093063468E0,1.372973013E-1,1.633995643E0,2.658892061E0
2.374659321E1,-2.451759742E0,-6.467722178E-2,1.631400649E0,2.945636952E0
2.375654421E1,-2.821380370E0,2.828298211E-2,1.655577132E0,3.271379336E0
2.376649621E1,-3.122248267E0,-2.235337919E-1,1.682221431E0,3.553627800E0
2.377644721E1,-3.409213239E0,-4.206416774E-1,1.618280082E0,3.797170625E0
2.378639921E1,-3.679304316E0,-7.642556441E-1,1.565080067E0,4.070729978E0
2.379635021E1,-3.932499279E0,-9.757090884E-1,1.511228673E0,4.324392547E0
2.380630221E1,-4.125496572E0,-1.221419615E0,1.461201065E0,4.543863597E0
2.381625321E1,-4.326463035E0,-1.537062256E0,1.402783288E0,4.800900303E0
2.382620521E1,-4.462907227E0,-1.821677525E0,1.458931468E0,5.036321173E0
2.383615621E1,-4.522692668E0,-2.193730594E0,1.556665339E0,5.262167792E0
2.384610821E1,-4.549764107E0,-2.656484796E0,1.633548039E0,5.515953598E0
2.385605921E1,-4.501600592E0,-3.161901452E0,1.772678150E0,5.779655397E0
2.386601121E1,-4.425904877E0,-3.803229327E0,1.877870729E0,6.130219064E0
2.387596221E1,-4.374752850E0,-4.412805068E0,1.962674944E0,6.516395016E0
2.388591421E1,-4.381851954E0,-4.856652005E0,2.053392741E0,6.855954857E0
2.389586521E1,-4.368741328E0,-5.197733250E0,2.162225504E0,7.125836853E0
2.390581721E1,-4.318404402E0,-5.473265162E0,2.262185410E0,7.329579179E0
2.391576821E1,-4.249694940E0,-5.679974760E0,2.382926027E0,7.483338614E0
2.392572021E1,-4.154288846E0,-5.870515637E0,2.514781618E0,7.618739807E0
2.393567121E1,-4.125190178E0,-5.983996060E0,2.621414658E0,7.726397456E0
2.394562321E1,-4.100004466E0,-6.162394609E0,2.656245352E0,7.863891105E0
2.395557421E1,-4.016182290E0,-6.402790017E0,2.685422374E0,8.021030702E0
2.396552621E1,-3.880107642E0,-6.622867520E0,2.774195094E0,8.161725793E0
2.397547721E1,-3.640207493E0,-6.855405439E0,2.868869702E0,8.275150010E0
2.398542921E1,-3.381975739E0,-7.087845125E0,2.859436389E0,8.357732042E0
2.399538021E1,-3.216156304E0,-7.156567451E0,2.766443440E0,8.319454812E0
2.400533221E1,-3.015388647E0,-7.081482185E0,2.683627863E0,8.151185014E0
2.401528321E1,-2.659029504E0,-7.098202883E0,2.553564737E0,7.998475788E0
2.402523521E1,-2.317717586E0,-7.142636459E0,2.336714605E0,7.864432945E0
2.403518621E1,-2.228854526E0,-7.120556788E0,1.991696722E0,7.722498126E0
2.404513821E1,-2.361623744E0,-6.892675007E0,1.616448149E0,7.463185652E0
2.405508921E1,-2.532136154E0,-6.388881245E0,1.418522530E0,7.017244704E0
2.406504121E1,-2.710996633E0,-5.501867402E0,1.370637927E0,6.284798802E0
2.407499221E1,-2.850843320E0,-4.425969781E0,1.410881097E0,5.450422150E0
2.408494421E1,-2.833514512E0,-3.325883399E0,1.339505305E0,4.569964916E0
2.409489521E1,-2.551985697E0,-2.289450392E0,1.286804350E0,3.661977543E0
2.410484721E1,-2.094784888E0,-1.397554123E0,1.147099750E0,2.767149994E0
2.411479821E1,-1.542684939E0,-7.492247915E-1,8.370119637E-1,1.908351025E0
2.412475021E1,-1.003397409E0,-2.591626310E-1,4.741366839E-1,1.139639076E0
2.413470121E1,-6.033882165E-1,1.205426896E-1,1.091891509E-1,6.249241158E-1
2.414465321E1,-2.433956140E-1,4.043975276E-1,-1.580122322E-1,4.977415502E-1
2.415460421E1,2.668049419E-1,5.999769509E-1,-4.064063385E-1,7.722197424E-1
2.416455621E1,8.480889291E-1,7.045608348E-1,-8.335226378E-1,1.382179724E0
2.417450721E1,1.256399413E0,6.276296031E-1,-1.448856423E0,2.017831346E0
2.418445921E1,1.461676444E0,6.197931647E-1,-2.056739687E0,2.598233964E0
2.419441021E1,1.555847021E0,6.291177195E-1,-2.639245158E0,3.127629144E0
2.420436221E1,1.532827118E0,3.688710147E-1,-3.337204778E0,3.690875307E0
2.421431321E1,1.385120019E0,2.579236060E-1,-4.114968075E0,4.349487822E0
2.422426521E1,1.408983675E0,6.526252806E-2,-4.584158892E0,4.796249257E0
2.423421621E1,1.742167963E0,1.092715967E-1,-4.379939915E0,4.714972232E0
2.424416821E1,2.171348915E0,3.012649226E-1,-3.532757889E0,4.157630932E0
2.425411921E1,2.456038150E0,4.453683829E-1,-2.510373109E0,3.540119989E0
2.426407121E1,2.452933863E0,7.885730445E-1,-1.509830019E0,2.986355416E0
2.427402221E1,2.353718893E0,1.270589436E0,-6.738614908E-1,2.758347232E0
2.428397421E1,2.190129586E0,1.715964836E0,-7.859827280E-2,2.783411686E0
2.429392521E1,1.981454739E0,2.095800549E0,2.538016114E-1,2.895333847E0
2.430387721E1,1.739462457E0,2.518975241E0,4.217883164E-1,3.090124801E0
2.431382821E1,1.587084602E0,2.844219010E0,3.313728207E-1,3.273870378E0
2.432378021E1,1.325785983E0,3.149374085E0,3.234805414E-1,3.432332335E0
2.433373121E1,1.573104786E0,3.440607525E0,6.376067072E-2,3.783715664E0
2.434368321E1,1.756388977E0,3.670615938E0,-5.709656981E-1,4.109054080E0
2.435363421E1,9.330226600E-1,3.547688754E0,-2.495439613E-1,3.676805539E0
2.436358621E1,3.586658692E-1,3.625249146E0,9.026814580E-2,3.644066536E0
2.437353721E1,-1.954613096E-1,3.720478070E0,4.017750514E-1,3.747210347E0
2.438348921E1,-2.559642041E-1,3.735114235E0,-1.140557885E-2,3.743891840E0
2.439344021E1,-2.313678914E-1,3.596586680E0,-3.554268041E-1,3.621504530E0
2.440339221E1,-8.338801950E-2,3.511654703E0,-6.355014172E-1,3.569668663E0
2.441334321E1,1.350499240E-1,3.460934785E0,-7.842525369E-1,3.551247684E0
2.442329521E1,3.777728158E-1,3.390781646E0,-9.522000656E-1,3.542145880E0
2.443324621E1,6.364732245E-1,3.329544341E0,-1.162369169E0,3.583582812E0
2.444319821E1,9.727685237E-1,3.264219832E0,-1.418775130E0,3.689760505E0
2.445314921E1,1.337956085E0,3.216531696E0,-1.778069867E0,3.911231914E0
2.446310121E1,1.770039886E0,3.149921384E0,-2.045836092E0,4.152167054E0
2.447305221E1,2.262489465E0,3.057846449E0,-2.314423850E0,4.452621839E0
2.448300421E1,2.684196505E0,2.878785995E0,-2.595583706E0,4.714803756E0
2.449295521E1,3.060565697E0,2.710160481E0,-2.819042653E0,4.965786312E0
2.450290721E1,3.395346567E0,2.581955600E0,-2.788017327E0,5.095872217E0
2.451285821E1,3.621432376E0,2.443360802E0,-2.595327013E0,5.081388272E0
2.452281021E1,3.724187543E0,2.293069818E0,-2.266458555E0,4.925908691E0
2.453276121E1,3.801902887E0,2.246766302E0,-1.849772811E0,4.787910173E0
2.454271321E1,3.940961077E0,2.269604942E0,-1.495405523E0,4.787328950E0
2.455266421E1,4.048435824E0,2.407231441E0,-1.300091855E0,4.886188153E0
2.456261621E1,4.222113332E0,2.614515821E0,-1.287215409E0,5.130190783E0
2.457256721E1,4.570829871E0,2.786690009E0,-1.353985934E0,5.521902284E0
2.458251921E1,5.010473245E0,2.646391917E0,-1.453209676E0,5.849790653E0
2.459247021E1,5.517644359E0,2.326342229E0,-1.357959702E0,6.140058794E0
2.460242221E1,5.979817640E0,1.723471491E0,-1.105823378E0,6.320713435E0
2.461237321E1,6.358452920E0,9.670657343E-1,-6.858479905E-1,6.468038894E0
2.462232521E1,6.722887652E0,2.064336097E-1,-5.117424667E-2,6.726250963E0
2.463227246E1,7.050674375E0,-4.947498733E-1,5.702809891E-1,7.090980679E0
2.464222446E1,7.291967915E0,-9.421408081E-1,1.185480874E0,7.447535853E0
2.465217546E1,7.765090692E0,-1.556883148E0,1.731159703E0,8.106628924E0
2.466212746E1,8.228990656E0,-2.220153869E0,2.219196388E0,8.807394792E0
2.467207846E1,8.574924213E0,-2.686956391E0,2.640094758E0,9.365850748E0
2.468203046E1,8.848427725E0,-3.101177241E0,3.238480389E0,9.919663740E0
2.469198146E1,9.174253292E0,-3.391831806E0,3.983213057E0,1.056112838E1
2.470193346E1,9.165043927E0,-3.489576201E0,4.668473695E0,1.086139120E1
2.471188446E1,8.933688315E0,-3.191766399E0,5.196045159E0,1.081651723E1
2.472183646E1,8.545930209E0,-2.505019106E0,5.568823868E0,1.050332534E1
2.473178746E1,7.977003143E0,-1.422042847E0,5.602274035E0,9.850901449E0
2.474173946E1,7.348367819E0,-2.291997439E-1,5.264538274E0,9.042477833E0
2.475169046E1,6.732686416E0,8.419043291E-1,4.724211109E0,8.267771155E0
2.476164246E1,6.156691235E0,1.514846345E0,4.393203447E0,7.713614130E0
2.477159346E1,5.522851889E0,1.725732610E0,4.304219057E0,7.211542673E0
2.478154546E1,4.992087260E0,1.508479897E0,4.425773315E0,6.839876918E0
2.479149646E1,4.552275194E0,8.445221275E-1,4.702707388E0,6.599385111E0
2.480144846E1,4.097597167E0,-7.279081821E-2,4.942364293E0,6.420480188E0
2.481139946E1,3.466047590E0,-9.129778200E-1,5.057139874E0,6.198522251E0
2.482135146E1,2.733551098E0,-1.515766112E0,5.068931369E0,5.955158582E0
2.483130246E1,1.918799484E0,-1.978965579E0,4.997155042E0,5.706982981E0
2.484125446E1,1.005887738E0,-2.286789324E0,4.908168021E0,5.507388572E0
2.485120546E1,1.207561129E-1,-2.445509654E0,4.892391941E0,5.470886437E0
2.486115746E1,-7.158553165E-1,-2.346354910E0,5.001562673E0,5.570768293E0
2.487110846E1,-1.500629425E0,-2.230617462E0,5.187258548E0,5.842533199E0
2.488106046E1,-2.215650929E0,-2.036765891E0,5.404069796E0,6.185587659E0
2.489101146E1,-2.939536811E0,-1.693334942E0,5.629129711E0,6.572317795E0
2.490096346E1,-3.590103287E0,-1.317743137E0,5.830112547E0,6.972481688E0
2.491091446E1,-4.163111710E0,-9.803886151E-1,5.963149567E0,7.338379501E0
2.492086646E1,-4.599853111E0,-7.256646055E-1,5.937750431E0,7.546000129E0
2.493081746E1,-4.905955435E0,-7.669038481E-1,5.799022316E0,7.634474446E0
2.494076946E1,-5.160413981E0,-8.188774091E-1,5.562632251E0,7.631730487E0
2.495072046E1,-5.406458969E0,-1.000929299E0,5.257993485E0,7.607769287E0
2.496067246E1,-5.642935572E0,-1.170095387E0,4.909954931E0,7.570964437E0
2.497062346E1,-5.830109038E0,-1.287528528E0,4.595608617E0,7.534422318E0
2.498057546E1,-5.997434716E0,-1.324080057E0,4.252962949E0,7.470616107E0
2.499052646E1,-6.054263805E0,-1.638924261E0,3.900035537E0,7.385828332E0
2.500047846E1,-6.022609318E0,-2.009035470E0,3.583429860E0,7.290337172E0
2.501042946E1,-6.005574040E0,-2.350713424E0,3.250412510E0,7.222046430E0
2.502038146E1,-5.984638084E0,-2.671775557E0,2.910196652E0,7.171019605E0
2.503033246E1,-5.992534749E0,-2.870978500E0,2.706035271E0,7.174651012E0
2.504028446E1,-5.991186381E0,-3.032974440E0,2.561231314E0,7.187012874E0
2.505023546E1,-6.071514260E0,-3.096911697E0,2.456292504E0,7.244827143E0
2.506018746E1,-6.235136896E0,-3.016375364E0,2.412682800E0,7.334609106E0
2.507013846E1,-6.443804727E0,-2.837792628E0,2.399059080E0,7.438492510E0
2.508009046E1,-6.600659210E0,-2.736494002E0,2.403334126E0,7.538774194E0
2.509004146E1,-6.627843500E0,-2.804855554E0,2.319355391E0,7.561410819E0
2.509999346E1,-6.470017210E0,-3.001267913E0,2.193504599E0,7.461916256E0
2.510994446E1,-6.162277665E0,-3.310463707E0,2.144453477E0,7.316523539E0
2.511989646E1,-5.864670176E0,-3.509588589E0,2.018714659E0,7.126484211E0
2.512984746E1,-5.653630130E0,-3.542501104E0,1.741774884E0,6.895406258E0
2.513979946E1,-5.521063226E0,-3.546369038E0,1.411486137E0,6.712016509E0
2.514975046E1,-5.362986674E0,-3.498701951E0,1.184611246E0,6.511977059E0
2.515970246E1,-5.234329219E0,-3.590826295E0,9.719999072E-1,6.421605693E0
2.516965346E1,-5.087811443E0,-3.824866072E0,8.145881841E-1,6.417084981E0
2.517960546E1,-4.882785258E0,-4.224363633E0,6.605808561E-1,6.490239368E0
2.518955646E1,-4.671096171E0,-4.706101405E0,5.692974874E-1,6.655120547E0
2.519950846E1,-4.384387892E0,-5.209075094E0,5.517716280E-1,6.830942282E0
2.520945946E1,-4.051245704E0,-5.659567977E0,6.013431528E-1,6.986051462E0
2.521941146E1,-3.712014225E0,-5.892911643E0,7.281430940E-1,7.002545937E0
2.522936246E1,-3.306146123E0,-6.078043846E0,8.662500885E-1,6.973063057E0
2.523931446E1,-2.662304530E0,-6.380453653E0,1.017754662E0,6.988124125E0
2.524926546E1,-1.782176367E0,-6.940280113E0,1.275066357E0,7.278010365E0
2.525921746E1,-1.094845523E0,-7.212829944E0,1.333367190E0,7.416297634E0
2.526916846E1,-5.743439269E-1,-7.124224747E0,1.252682046E0,7.256284276E0
2.527912046E1,-1.973370963E-1,-6.755693455E0,1.137431964E0,6.853618567E0
2.528907146E1,-1.848877895E-1,-5.758722137E0,1.093706924E0,5.864576624E0
2.529902346E1,-2.655875516E-1,-4.232815198E0,1.239253915E0,4.418485206E0
2.530897446E1,-1.664936185E-1,-2.797979813E0,1.560558123E0,3.208076186E0
2.531892646E1,1.180833507E-1,-1.692717476E0,1.869835485E0,2.524979381E0
2.532887746E1,5.598048252E-1,-8.015836841E-1,2.034980736E0,2.257667921E0
2.533882946E1,1.040688027E0,-3.380877632E-1,2.064009238E0,2.336122651E0
2.534878046E1,1.550908463E0,-1.484385860E-1,1.976540739E0,2.516756716E0
2.535873246E1,2.065586232E0,-5.437559724E-2,1.929786987E0,2.827309853E0
2.536868346E1,2.485078931E0,-4.244961619E-2,1.954389147E0,3.161812171E0
2.537863546E1,2.786557862E0,-8.737786710E-2,1.954522902E0,3.404805337E0
2.538858646E1,3.029947629E0,-1.845293552E-1,1.891801720E0,3.576806881E0
2.539853846E1,3.196740625E0,-3.019788677E-1,1.712835406E0,3.639250883E0
2.540848946E1,3.346636337E0,-4.288318723E-1,1.238429750E0,3.594103476E0
2.541844146E1,3.497776337E0,-4.674591637E-1,7.224525838E-1,3.602068171E0
2.542839246E1,3.690860461E0,-3.914775199E-1,3.313459235E-1,3.726324692E0
2.543834446E1,3.925183827E0,-1.940345889E-1,-9.833116382E-2,3.931206751E0
2.544829546E1,4.124982309E0,7.321708024E-2,-5.174701068E-1,4.157958045E0
2.545824746E1,4.201939853E0,5.615782857E-1,-9.178488430E-1,4.337524086E0
2.546819846E1,4.214119896E0,8.873459655E-1,-1.347116625E0,4.512306789E0
2.547815046E1,4.200992019E0,1.232965527E0,-1.825482600E0,4.743513957E0
2.548810146E1,4.177607250E0,1.465219272E0,-2.146677758E0,4.920111304E0
2.549805346E1,4.146755586E0,1.527081644E0,-2.340702406E0,5.000644758E0
2.550800446E1,4.083017135E0,1.647858222E0,-2.387502351E0,5.008655819E0
2.551795646E1,3.961037784E0,1.765256279E0,-2.269097111E0,4.894359177E0
2.552790846E1,3.739577123E0,1.738159112E0,-2.120409726E0,4.637000276E0
2.553785946E1,3.444095681E0,1.704351681E0,-1.919194756E0,4.295336800E0
2.554781146E1,3.175975116E0,1.741136515E0,-1.599427489E0,3.959361387E0
2.555776246E1,2.922855582E0,1.749333141E0,-1.290558555E0,3.642635389E0
2.556771446E1,2.690280533E0,1.832722623E0,-1.028151889E0,3.413733713E0
2.557766546E1,2.509974329E0,2.017411022E0,-7.580593497E-1,3.308258204E0
2.558761746E1,2.394716353E0,2.256152253E0,-4.996039394E-1,3.327836158E0
2.559756846E1,2.335202807E0,2.507609423E0,-2.845249289E-1,3.438347220E0
2.560752046E1,2.343226357E0,2.761126567E0,-1.482239932E-1,3.624430994E0
2.561747146E1,2.388571514E0,2.986919138E0,-6.738623679E-2,3.825114472E0
2.562742346E1,2.444645728E0,3.184986552E0,-7.555742830E-2,4.015736669E0
2.563737396E1,2.534190573E0,3.366438518E0,-8.157216668E-2,4.214461314E0
2.564732596E1,2.713075903E0,3.512765674E0,-7.622488797E-2,4.439156876E0
2.565727696E1,2.973447154E0,3.611967781E0,-8.376721144E-2,4.679179006E0
2.566722896E1,3.270075234E0,3.668858850E0,-1.967205074E-1,4.918599014E0
2.567717996E1,3.666298647E0,3.572066966E0,-3.925700721E-1,5.133762698E0
2.568713196E1,4.102638052E0,3.257953956E0,-5.712633213E-1,5.269937831E0
2.569708296E1,4.472713008E0,2.959410912E0,-6.461217150E-1,5.401920757E0
2.570703496E1,4.792294918E0,2.647414010E0,-5.668527666E-1,5.504199632E0
2.571698596E1,5.134471639E0,2.280122328E0,-3.163203335E-1,5.626883276E0
2.572693796E1,5.536793990E0,1.764882642E0,1.644470930E-2,5.811296659E0
2.573688896E1,5.905964382E0,1.147744698E0,3.861050981E-1,6.028831589E0
2.574684096E1,6.250258380E0,4.489328456E-1,8.542442930E-1,6.324318448E0
2.575679196E1,6.557441854E0,-2.589322507E-1,1.409705806E0,6.712254468E0
2.576674396E1,6.799169843E0,-9.139800328E-1,2.011524923E0,7.149146981E0
2.577669496E1,6.952261058E0,-1.418781855E0,2.606566531E0,7.559170910E0
2.578664696E1,7.045262192E0,-1.686493115E0,3.188455413E0,7.914936911E0
2.579659796E1,7.012458728E0,-1.737887802E0,3.719795700E0,8.125989876E0
2.580654996E1,6.879317628E0,-1.697202875E0,4.278411786E0,8.277095869E0
2.581650096E1,6.618009068E0,-1.662514853E0,4.808938433E0,8.347927199E0
2.582645296E1,6.264633175E0,-1.599376034E0,5.386208891E0,8.415157677E0
2.583640396E1,5.943360250E0,-1.508664084E0,5.979588429E0,8.564757799E0
2.584635596E1,5.566628823E0,-1.454096113E0,6.574178340E0,8.736221884E0
2.585630696E1,5.188760698E0,-1.524352164E0,7.332497891E0,9.111114773E0
2.586625896E1,4.687377743E0,-1.534014688E0,8.086598675E0,9.471947493E0
2.587620996E1,4.181157679E0,-1.730823196E0,8.764403821E0,9.863701273E0
2.588616196E1,3.719957375E0,-2.036395762E0,9.297145978E0,1.021870412E1
2.589611296E1,3.337646243E0,-2.422354095E0,9.586017142E0,1.043548784E1
2.590606496E1,2.914279178E0,-2.600631607E0,9.652643825E0,1.041296503E1
2.591601596E1,2.487093297E0,-2.475908158E0,9.610910493E0,1.023158613E1
2.592596796E1,2.165782658E0,-2.188666613E0,9.527140358E0,1.001235634E1
2.593591896E1,2.070164309E0,-1.922601929E0,9.449225040E0,9.862546948E0
2.594587096E1,2.148921334E0,-1.725315118E0,9.216590642E0,9.619777451E0
2.595582196E1,2.281538232E0,-1.368709223E0,8.626226513E0,9.027212499E0
2.596577396E1,2.402843106E0,-8.496314245E-1,7.862911686E0,8.265646299E0
