"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.812047375E1,1.195120009E0,1.661533105E0,-1.201558962E-1,2.050229630E0
1.813042575E1,1.448852330E0,1.656806801E0,-1.368830261E-1,2.205202670E0
1.814037775E1,1.734236215E0,1.643050057E0,-1.706644374E-1,2.395060561E0
1.815032875E1,2.097818716E0,1.619292819E0,-2.577932131E-1,2.662594588E0
1.816028075E1,2.434475081E0,1.617142798E0,-3.601528162E-1,2.944746135E0
1.817023275E1,2.646395718E0,1.660803373E0,-4.803535898E-1,3.161078567E0
1.818018475E1,2.795124033E0,1.796534205E0,-6.019943865E-1,3.376781123E0
1.819013675E1,2.902105275E0,1.935379264E0,-7.036435528E-1,3.558514040E0
1.820008775E1,2.967221623E0,2.034047520E0,-7.828471586E-1,3.681657663E0
1.821003975E1,3.046361348E0,2.150522887E0,-8.576239836E-1,3.826301745E0
1.821999175E1,3.168356194E0,2.263250188E0,-8.846813893E-1,3.992924184E0
1.822994375E1,3.324807804E0,2.267598177E0,-8.645985425E-1,4.116294337E0
1.823989575E1,3.538938981E0,2.116198561E0,-8.044567135E-1,4.201135092E0
1.824984675E1,3.773945887E0,1.825973182E0,-7.762514994E-1,4.263732169E0
1.825979875E1,3.983429112E0,1.480918461E0,-8.017918450E-1,4.324777120E0
1.826975075E1,4.048832265E0,1.160975193E0,-8.293398321E-1,4.292867418E0
1.827970275E1,3.987783533E0,8.232066876E-1,-8.184350672E-1,4.153302628E0
1.828965375E1,3.920684395E0,4.676035899E-1,-7.574348670E-1,4.020463508E0
1.829960575E1,3.901512544E0,1.106883770E-1,-7.372932556E-1,3.972109439E0
1.830955775E1,3.833923117E0,-1.359448403E-1,-6.819180769E-1,3.896467596E0
1.831950975E1,3.868343044E0,-3.457154560E-1,-5.736744207E-1,3.925901097E0
1.832946075E1,4.071733178E0,-5.682891351E-1,-5.322489443E-1,4.145509927E0
1.833941275E1,4.470800091E0,-9.025200748E-1,-4.750608364E-1,4.585660120E0
1.834936475E1,4.914542071E0,-1.250511267E0,-3.686529136E-1,5.084526248E0
1.835931675E1,5.315841744E0,-1.653696667E0,-2.311673319E-1,5.571922868E0
1.836926875E1,5.613971390E0,-2.122767908E0,-1.097013670E-1,6.002903693E0
1.837921975E1,5.659116572E0,-2.396370238E0,-6.321717203E-2,6.145908160E0
1.838917175E1,5.375164670E0,-2.230431520E0,-2.954071820E-2,5.819629941E0
1.839912375E1,5.002430985E0,-1.597462240E0,-2.275999457E-2,5.251354052E0
1.840907575E1,4.746651261E0,-5.913008523E-1,-3.679740518E-2,4.783480839E0
1.841902675E1,4.548486783E0,5.981812710E-1,-1.917182145E-1,4.591656425E0
1.842897875E1,4.369017316E0,1.659643285E0,-4.742723393E-1,4.697623058E0
1.843893075E1,4.367166965E0,2.472033209E0,-6.973851317E-1,5.066501900E0
1.844888275E1,4.394259746E0,3.008627511E0,-9.211376095E-1,5.404614021E0
1.845883475E1,4.459479882E0,3.087369041E0,-1.064249674E0,5.527335324E0
1.846878575E1,4.479981097E0,2.871002181E0,-1.180124532E0,5.450282384E0
1.847873775E1,4.326951277E0,2.406764249E0,-1.235630980E0,5.103117226E0
1.848868975E1,3.986995621E0,1.938722118E0,-1.231566873E0,4.601253579E0
1.849864175E1,3.497199216E0,1.423100023E0,-1.138620118E0,3.943611519E0
1.850859275E1,3.095962694E0,9.026352650E-1,-8.157140654E-1,3.326428243E0
1.851854475E1,2.782796348E0,5.317416984E-1,-4.003699654E-1,2.861293564E0
1.852849675E1,2.353503131E0,2.903949487E-1,-9.801512182E-2,2.373375903E0
1.853844875E1,1.824741758E0,-2.520734668E-3,8.679899275E-2,1.826806750E0
1.854840075E1,1.127336161E0,-4.524552083E-1,4.874873391E-1,1.308910402E0
1.855835175E1,4.247247881E-1,-5.402260083E-1,6.528104912E-1,9.478379730E-1
1.856830375E1,-1.852082169E-1,-1.145305240E0,1.210677695E0,1.676832328E0
1.857825575E1,1.560347039E-1,-9.721434563E-1,1.403766789E0,1.714634342E0
1.858820775E1,2.805540848E-1,-4.916444170E-1,9.249985260E-1,1.084457053E0
1.859815875E1,1.926990849E-1,-1.209297752E0,6.852293551E-1,1.403236709E0
1.860811075E1,-3.788411021E-3,-1.204784871E0,1.250984599E0,1.736802639E0
1.861806275E1,-3.749661523E-1,-1.038143318E0,1.577399566E0,1.925235195E0
1.862801475E1,-7.344997483E-1,-1.198275751E0,1.549580853E0,2.092021863E0
1.863796675E1,-9.569775331E-1,-1.184268746E0,1.725144087E0,2.300960796E0
1.864791775E1,-1.211216809E0,-1.021458288E0,1.877288639E0,2.456549577E0
1.865786975E1,-1.402278673E0,-1.056327574E0,1.858830148E0,2.556846288E0
1.866782175E1,-1.500542886E0,-1.027635872E0,1.829166054E0,2.579440422E0
1.867777375E1,-1.565425345E0,-1.109398073E0,1.717328407E0,2.574983000E0
1.868772475E1,-1.673194208E0,-1.166483270E0,1.543679843E0,2.557969807E0
1.869767675E1,-1.797546943E0,-1.218223527E0,1.369545229E0,2.567274373E0
1.870762875E1,-1.956216987E0,-1.279054450E0,1.209989770E0,2.631889137E0
1.871758075E1,-2.153299145E0,-1.351754052E0,1.075343012E0,2.760488873E0
1.872753275E1,-2.315368175E0,-1.390641544E0,1.023064372E0,2.888161076E0
1.873748375E1,-2.448792865E0,-1.422557986E0,1.017726011E0,3.009322840E0
1.874743575E1,-2.572409436E0,-1.430937046E0,1.046289074E0,3.124034565E0
1.875738775E1,-2.705497912E0,-1.441162072E0,1.048689795E0,3.239817488E0
1.876733975E1,-2.825272277E0,-1.491094955E0,1.066754768E0,3.368010294E0
1.877729175E1,-2.986494046E0,-1.556890165E0,1.043861164E0,3.526003375E0
1.878724275E1,-3.157670115E0,-1.608447989E0,1.101232290E0,3.710889117E0
1.879719475E1,-3.329661870E0,-1.666358228E0,1.117421622E0,3.887419323E0
1.880714675E1,-3.515776405E0,-1.748642585E0,1.109644241E0,4.080409902E0
1.881709875E1,-3.665589087E0,-1.842390994E0,1.098006966E0,4.246947990E0
1.882704975E1,-3.798421454E0,-1.920131480E0,1.182706954E0,4.417432081E0
1.883700175E1,-3.903393593E0,-1.992379969E0,1.246291770E0,4.556237775E0
1.884695375E1,-3.933905534E0,-2.173784865E0,1.147605534E0,4.638744642E0
1.885690575E1,-3.911821770E0,-2.402501628E0,9.680803724E-1,4.691646112E0
1.886685775E1,-3.875906417E0,-2.702048931E0,7.390282707E-1,4.782246519E0
1.887680875E1,-3.752971632E0,-3.094325766E0,5.382226060E-1,4.893805430E0
1.888676075E1,-3.581481568E0,-3.469570245E0,4.226478571E-1,5.004354016E0
1.889671275E1,-3.430121128E0,-3.825368348E0,3.631664711E-1,5.150831373E0
1.890666475E1,-3.311851836E0,-4.121559349E0,3.433445562E-1,5.298443124E0
1.891661575E1,-3.259408159E0,-4.253911368E0,3.507604337E-1,5.370524774E0
1.892656775E1,-3.167074776E0,-4.254924690E0,4.034046704E-1,5.319537770E0
1.893651975E1,-2.937830594E0,-4.355530713E0,5.228662097E-1,5.279667174E0
1.894647175E1,-2.622235315E0,-4.684692994E0,5.461958693E-1,5.396368818E0
1.895642375E1,-2.412240751E0,-5.032954620E0,5.349399792E-1,5.606754715E0
1.896637475E1,-2.385359931E0,-5.297594923E0,4.933142357E-1,5.830764350E0
1.897632675E1,-2.355874761E0,-5.548856211E0,5.188263685E-1,6.050548070E0
1.898627875E1,-2.085708840E0,-5.767294739E0,7.856118684E-1,6.182964983E0
1.899623075E1,-1.631474324E0,-6.184592979E0,9.790279680E-1,6.470656423E0
1.900618175E1,-1.374014987E0,-6.395854635E0,9.467203474E-1,6.609928374E0
1.901613375E1,-1.488045632E0,-6.013792301E0,7.966346008E-1,6.246167172E0
1.902608575E1,-1.758966429E0,-4.998588195E0,6.611202617E-1,5.340124235E0
1.903603775E1,-2.112832319E0,-3.454855435E0,6.853895688E-1,4.107291729E0
1.904598975E1,-2.385354668E0,-2.032076424E0,7.628733623E-1,3.225093371E0
1.905594075E1,-2.279027145E0,-1.013770369E0,7.628786248E-1,2.608386261E0
1.906589275E1,-1.978524699E0,-2.330249923E-1,8.029228427E-1,2.147916601E0
1.907584087E1,-1.587827783E0,2.768282390E-1,7.765546775E-1,1.789097009E0
1.908579287E1,-1.188608549E0,4.651378191E-1,6.444988203E-1,1.429867897E0
1.909574487E1,-8.652838361E-1,4.099827880E-1,4.036547850E-1,1.039104994E0
1.910569587E1,-6.552828401E-1,3.233878630E-1,-5.188117504E-2,7.325755707E-1
1.911564788E1,-6.481363732E-1,2.650934619E-1,-5.109111388E-1,8.668249497E-1
1.912559987E1,-7.485079229E-1,2.031574148E-1,-9.448680957E-1,1.222420862E0
1.913555187E1,-8.422727036E-1,9.889045000E-2,-1.281092936E0,1.536359899E0
1.914550287E1,-8.405583000E-1,-3.456113756E-2,-1.525426443E0,1.742027142E0
1.915545487E1,-7.246606386E-1,-1.284773612E-1,-1.600079015E0,1.761218989E0
1.916540687E1,-5.181755733E-1,-2.148109156E-1,-1.529749290E0,1.629350344E0
1.917535887E1,-3.305354995E-1,-3.095100814E-1,-1.411435120E0,1.482295283E0
1.918531088E1,-1.766233349E-1,-4.236278504E-1,-1.268071187E0,1.348577359E0
1.919526187E1,-3.684096694E-2,-4.529288328E-1,-9.819160540E-1,1.081970851E0
1.920521387E1,8.693055511E-3,-3.875557923E-1,-6.219952261E-1,7.329073084E-1
1.921516587E1,2.649081051E-2,-2.768358403E-1,-2.967169583E-1,4.066703811E-1
1.922511787E1,-6.169221818E-2,-9.377764463E-2,-2.237875611E-3,1.122728128E-1
1.923506887E1,-1.566597712E-1,9.178900659E-2,2.272179763E-1,2.908530804E-1
1.924502088E1,-1.867150444E-1,2.890723085E-1,4.357975142E-1,5.552880160E-1
1.925497288E1,-1.215396398E-1,5.209769744E-1,4.333428530E-1,6.884583649E-1
1.926492487E1,-8.997169197E-2,6.820449615E-1,6.600582612E-1,9.533924391E-1
1.927487687E1,-1.989252001E-1,8.121952111E-1,1.023249144E0,1.321465515E0
1.928482787E1,-3.049182630E-1,8.471223843E-1,1.398173343E0,1.662973294E0
1.929477987E1,-1.742616445E-1,9.756400913E-1,1.514274487E0,1.809770132E0
1.930473187E1,5.535208225E-2,1.002442558E0,1.261047365E0,1.611891868E0
1.931468388E1,2.228303719E-1,1.083287331E0,9.264844497E-1,1.442753705E0
1.932463487E1,5.028324795E-1,1.221645318E0,6.512260419E-1,1.472872412E0
1.933458687E1,8.413792491E-1,1.376139865E0,4.194568853E-1,1.666620547E0
1.934453887E1,1.128086359E0,1.451450248E0,1.843163703E-1,1.847500793E0
1.935449087E1,1.370162841E0,1.459170327E0,5.774125457E-4,2.001630482E0
1.936444287E1,1.558223915E0,1.516578290E0,1.420697987E-2,2.174459316E0
1.937439387E1,1.625716571E0,1.515402415E0,6.699198827E-2,2.223485277E0
1.938434588E1,1.663286685E0,1.489548367E0,2.338820480E-1,2.244989476E0
1.939429787E1,1.704445821E0,1.540398678E0,4.091939986E-1,2.333538809E0
1.940424987E1,1.756824009E0,1.605800954E0,4.920095757E-1,2.430452782E0
1.941420087E1,1.876524115E0,1.760814149E0,4.141132611E-1,2.606395790E0
1.942415287E1,2.029462426E0,2.019365746E0,2.044367856E-1,2.870252629E0
1.943410487E1,2.197255003E0,2.335086156E0,1.811087340E-2,3.206381903E0
1.944405687E1,2.364415205E0,2.662146655E0,-1.427869597E-1,3.563407384E0
1.945400888E1,2.564940788E0,2.913393910E0,-2.426783068E-1,3.889174473E0
1.946395987E1,2.944505483E0,2.850619957E0,-3.496805991E-1,4.113201089E0
1.947391187E1,3.437045985E0,2.480055588E0,-3.991519904E-1,4.257144952E0
1.948386387E1,3.893197219E0,2.065755216E0,-4.224076827E-1,4.427500135E0
1.949381587E1,4.224586996E0,1.596828402E0,-4.243862343E-1,4.536198839E0
1.950376687E1,4.525887002E0,1.128164712E0,-4.679058909E-1,4.687786759E0
1.951371888E1,4.793026405E0,7.301394796E-1,-5.064548296E-1,4.874700224E0
1.952367088E1,5.110938935E0,3.767477989E-1,-5.789433467E-1,5.157403523E0
1.953362287E1,5.568933796E0,9.302744687E-2,-6.397514659E-1,5.606332104E0
1.954357487E1,6.081098431E0,-2.827666712E-1,-6.918554199E-1,6.126857191E0
1.955352587E1,6.678708429E0,-7.808886337E-1,-6.287815046E-1,6.753539777E0
1.956347787E1,7.126110474E0,-1.317516266E0,-3.171202326E-1,7.253817260E0
1.957342987E1,7.432251974E0,-1.914764906E0,-8.245626569E-2,7.675382276E0
1.958338188E1,7.708869129E0,-2.355809273E0,1.912622778E-1,8.063069008E0
1.959333388E1,7.850111547E0,-2.640326600E0,4.096924737E-1,8.292371420E0
1.960328487E1,7.811566701E0,-2.767338649E0,4.379307246E-1,8.298826474E0
1.961323687E1,7.600163543E0,-2.542439532E0,4.405255727E-1,8.026241177E0
1.962318887E1,7.330056093E0,-1.847619574E0,4.142255276E-1,7.570667290E0
1.963314087E1,7.038540233E0,-8.001312357E-1,2.387947324E-1,7.087896834E0
1.964309187E1,6.773222238E0,4.763796759E-1,1.021021794E-1,6.790721754E0
1.965304388E1,6.387807112E0,1.715392393E0,-8.832803965E-3,6.614130992E0
1.966299587E1,5.880219676E0,2.815776399E0,-4.544879928E-2,6.519788782E0
1.967294787E1,5.302133532E0,3.642883764E0,-8.051966786E-2,6.433483156E0
1.968289987E1,4.858663740E0,4.001610444E0,-3.174862683E-2,6.294482302E0
1.969285087E1,4.468204220E0,3.822319025E0,4.695197225E-2,5.880236064E0
1.970280287E1,4.152758338E0,3.294518350E0,3.221055686E-2,5.300970712E0
1.971275487E1,3.740455082E0,2.560226178E0,-1.042739815E-1,4.533942585E0
1.972270688E1,3.209111287E0,1.875198551E0,-2.775597256E-1,3.727171080E0
1.973265787E1,2.721270191E0,1.262378191E0,-3.831382209E-1,3.024186675E0
1.974260987E1,2.323405758E0,6.692477453E-1,-3.275300306E-1,2.439955487E0
1.975256187E1,1.955412410E0,1.849918699E-1,-2.574020344E-1,1.980938033E0
1.976251387E1,1.610382248E0,-1.986246532E-1,-2.059529686E-1,1.635603669E0
1.977246587E1,1.328256431E0,-5.482372785E-1,-1.639190894E-1,1.446270628E0
1.978241688E1,7.520349634E-1,-9.458713317E-1,-1.751169460E-1,1.221022157E0
1.979236888E1,5.454335386E-1,-1.678181298E0,8.674725951E-1,1.966290649E0
1.980232087E1,6.482615036E-1,-1.224279488E0,8.059780128E-1,1.602717629E0
1.981227287E1,6.576538861E-1,-1.656404513E0,7.829198103E-1,1.946573392E0
1.982222387E1,4.523306626E-1,-1.823837779E0,1.246175411E0,2.254759505E0
1.983217587E1,-3.051661849E-2,-1.530492910E0,1.953459586E0,2.481802604E0
1.984212787E1,-6.209351259E-1,-1.455175509E0,2.282379354E0,2.777112117E0
1.985207988E1,-1.148705980E0,-1.420530757E0,2.569256617E0,3.152540662E0
1.986203188E1,-1.710055055E0,-1.345381756E0,2.782824415E0,3.532485256E0
1.987198287E1,-2.275527586E0,-1.228710508E0,2.884505156E0,3.874032177E0
1.988193487E1,-2.689527411E0,-1.221251800E0,2.836621723E0,4.095294428E0
1.989188687E1,-2.913360581E0,-1.457803248E0,2.618065665E0,4.179369332E0
1.990183887E1,-3.030996035E0,-1.852710160E0,2.224836174E0,4.191582982E0
1.991179087E1,-3.123038226E0,-2.093520720E0,1.782066439E0,4.160764060E0
1.992174188E1,-3.247251213E0,-2.069994448E0,1.443775632E0,4.112664042E0
1.993169387E1,-3.415407194E0,-1.952458981E0,1.273736408E0,4.135154993E0
1.994164587E1,-3.621668311E0,-1.786151304E0,1.281421988E0,4.236609511E0
1.995159787E1,-3.785083956E0,-1.612708855E0,1.411923217E0,4.349852592E0
1.996154887E1,-3.952505527E0,-1.511771879E0,1.532154250E0,4.500583385E0
1.997150087E1,-4.140043859E0,-1.521402828E0,1.533121818E0,4.669592298E0
1.998145287E1,-4.270315731E0,-1.632518052E0,1.478027451E0,4.804714017E0
1.999140488E1,-4.351225408E0,-1.838282155E0,1.362058308E0,4.916060076E0
2.000135688E1,-4.337107306E0,-2.066008401E0,1.219250591E0,4.956355768E0
2.001130787E1,-4.318351192E0,-2.225207618E0,1.036340329E0,4.967263557E0
2.002125987E1,-4.352298372E0,-2.344790779E0,8.705647489E-1,5.019803572E0
2.003121187E1,-4.405204564E0,-2.368729573E0,7.169303271E-1,5.052790925E0
2.004116387E1,-4.482308289E0,-2.381816518E0,5.475508153E-1,5.105286419E0
2.005111488E1,-4.583765082E0,-2.352001566E0,4.014872222E-1,5.167591865E0
2.006106688E1,-4.656022049E0,-2.343458491E0,2.898673837E-1,5.220571053E0
2.007101887E1,-4.725324419E0,-2.406388565E0,1.552001600E-1,5.305043249E0
2.008097183E1,-4.683204585E0,-2.510572499E0,9.699390560E-2,5.314582512E0
2.009092383E1,-4.506308185E0,-2.742083063E0,1.076299909E-1,5.276117626E0
2.010087483E1,-4.252469444E0,-3.091163299E0,5.445628881E-2,5.257542430E0
2.011082683E1,-3.992497559E0,-3.422056648E0,2.006004274E-2,5.258413341E0
2.012077883E1,-3.682529640E0,-3.738156249E0,1.859940827E-2,5.247397701E0
2.013073083E1,-3.448904724E0,-4.024413708E0,-7.953587383E-2,5.300676885E0
2.014068183E1,-3.256277559E0,-4.243546886E0,-1.527339506E-1,5.351108425E0
2.015063383E1,-3.178110811E0,-4.336557375E0,-2.225000042E-1,5.381043063E0
2.016058583E1,-3.037943112E0,-4.427115251E0,-2.956432633E-1,5.377346254E0
2.017053783E1,-2.658368769E0,-4.610076967E0,-1.270079559E-1,5.323144294E0
2.018048983E1,-2.168088507E0,-5.058660734E0,-3.604004458E-2,5.503812777E0
2.019044083E1,-1.756269693E0,-5.491543558E0,-1.198739143E-1,5.766793185E0
2.020039283E1,-1.500152292E0,-5.834360549E0,-1.367767529E-1,6.025688989E0
2.021034483E1,-1.290867580E0,-5.939493486E0,-1.327990383E-1,6.079601761E0
2.022029683E1,-9.473980397E-1,-5.892577182E0,9.170012891E-2,5.968956174E0
2.023024883E1,-6.008242124E-1,-5.871034285E0,4.088648003E-1,5.915843451E0
2.024019983E1,-3.844789875E-1,-5.824886305E0,6.454220957E-1,5.873133256E0
2.025015183E1,-4.683713293E-1,-5.390725281E0,8.031191629E-1,5.470309968E0
2.026010383E1,-8.080360866E-1,-4.510407668E0,9.014285459E-1,4.670039944E0
2.027005583E1,-1.142434841E0,-3.171135668E0,1.046796613E0,3.529453490E0
2.028000683E1,-1.318247167E0,-1.587126701E0,1.206463753E0,2.390042165E0
2.028995883E1,-1.224530334E0,-1.105521369E-1,1.391277137E0,1.856703634E0
2.029991083E1,-9.282057238E-1,1.075926856E0,1.424509787E0,2.012066748E0
2.030986283E1,-5.020910525E-1,1.835442747E0,1.266028608E0,2.285557687E0
2.031981483E1,5.036674619E-2,2.305724362E0,1.026452980E0,2.524382571E0
2.032976583E1,6.414991987E-1,2.474774968E0,7.299085146E-1,2.658721272E0
2.033971783E1,1.170549424E0,2.404755730E0,3.199532086E-1,2.693586110E0
2.034966983E1,1.369904979E0,2.241319621E0,-2.350865744E-1,2.637312835E0
2.035962183E1,1.459160387E0,1.976670547E0,-8.478724359E-1,2.599088908E0
2.036957283E1,1.435679723E0,1.605789260E0,-1.431424704E0,2.586254453E0
2.037952483E1,1.376333992E0,1.227512414E0,-1.899041304E0,2.647156939E0
2.038947683E1,1.409227504E0,7.970298725E-1,-2.204382759E0,2.735047006E0
2.039942883E1,1.465911582E0,4.345761770E-1,-2.275211983E0,2.741230159E0
2.040938083E1,1.462959908E0,2.485154361E-1,-2.064798173E0,2.542715696E0
2.041933183E1,1.463778518E0,7.067412615E-2,-1.663278499E0,2.216785454E0
2.042928383E1,1.470208701E0,-9.732631981E-2,-1.137582237E0,1.861472370E0
2.043923583E1,1.380761504E0,-1.791709667E-1,-6.650313181E-1,1.543007200E0
2.044918783E1,1.268886727E0,-2.119568896E-1,-3.265465289E-1,1.327264813E0
2.045913883E1,1.140158520E0,-1.933130425E-1,-1.020140326E-1,1.160921292E0
2.046909083E1,9.158973348E-1,-1.604996377E-1,1.202748871E-1,9.376001867E-1
2.047904283E1,5.415866554E-1,-3.135043144E-2,4.368788105E-1,6.965357492E-1
2.048899483E1,8.169905126E-2,8.404612362E-2,9.404812221E-1,9.477570443E-1
2.049894683E1,-2.064833111E-1,3.799836481E-1,1.367636259E0,1.434382051E0
2.050889783E1,-3.395823115E-1,6.676549637E-1,1.516985841E0,1.691840814E0
2.051884983E1,-4.150529087E-1,9.240577090E-1,1.672363172E0,1.955236596E0
2.052880183E1,-3.943894333E-1,1.222707757E0,1.734450223E0,2.158442693E0
2.053875383E1,-3.196479839E-1,1.439593264E0,1.738974799E0,2.280051963E0
2.054870583E1,-1.948666477E-1,1.585668991E0,1.619373073E0,2.274794124E0
2.055865683E1,-4.493994534E-2,1.726609107E0,1.470963430E0,2.268685086E0
2.056860883E1,8.784213603E-2,1.812007692E0,1.279289362E0,2.219835442E0
2.057856083E1,1.995192772E-1,1.817525125E0,9.636340034E-1,2.066832362E0
2.058851283E1,3.469153047E-1,1.811824089E0,6.406424354E-1,1.952813224E0
2.059846383E1,4.889687312E-1,1.914236902E0,4.108405745E-1,2.017965142E0
2.060841583E1,6.038220799E-1,2.009918985E0,1.425646193E-1,2.103497112E0
2.061836783E1,7.508485633E-1,2.101212732E0,-1.075029601E-1,2.233926005E0
2.062831983E1,9.448533314E-1,2.191671497E0,-2.853623964E-1,2.403664591E0
2.063827183E1,1.161947585E0,2.282957643E0,-4.392827471E-1,2.599035806E0
2.064822283E1,1.353552363E0,2.394587422E0,-4.797155124E-1,2.792181924E0
2.065817483E1,1.569107045E0,2.527108718E0,-5.287818378E-1,3.021255636E0
2.066812683E1,1.792866247E0,2.625272359E0,-5.914312452E-1,3.233607158E0
2.067807883E1,1.996469219E0,2.682837027E0,-6.509757811E-1,3.406944867E0
2.068802983E1,2.286840194E0,2.598365226E0,-7.682294118E-1,3.545605217E0
2.069798183E1,2.660820506E0,2.269639440E0,-9.349902481E-1,3.620143052E0
2.070793383E1,3.071177224E0,1.781840152E0,-1.021623765E0,3.694698768E0
2.071788583E1,3.455393671E0,1.239305663E0,-1.064483563E0,3.822139349E0
2.072783783E1,3.841871822E0,7.106226432E-1,-1.084004931E0,4.054630726E0
2.073778883E1,4.334320523E0,2.413806635E-1,-9.585837632E-1,4.445613777E0
2.074774083E1,4.886595889E0,-2.179526246E-1,-8.402323177E-1,4.963095110E0
2.075769283E1,5.361894414E0,-6.688068652E-1,-7.845485522E-1,5.460103549E0
2.076764483E1,5.893738439E0,-1.174428467E0,-6.937839778E-1,6.049526529E0
2.077759683E1,6.592023457E0,-1.793518211E0,-5.843759948E-1,6.856600917E0
2.078754783E1,7.275053675E0,-2.276666624E0,-3.028778771E-1,7.628981052E0
2.079749983E1,8.035924366E0,-2.608528272E0,5.637402937E-2,8.448886210E0
2.080745183E1,8.800183518E0,-2.806146619E0,2.501022242E-1,9.240142852E0
2.081740383E1,9.166701028E0,-2.831326484E0,3.282151781E-1,9.599611586E0
2.082735483E1,9.097555364E0,-2.732187527E0,3.791685462E-1,9.506530970E0
2.083730683E1,9.017089491E0,-2.312184366E0,4.096284467E-1,9.317826726E0
2.084725883E1,8.598798394E0,-1.444710163E0,4.534467499E-1,8.731101605E0
2.085721083E1,8.053027471E0,-3.496319211E-1,2.822253652E-1,8.065552993E0
2.086716283E1,7.389306514E0,1.092404895E0,2.019305228E-1,7.472347366E0
2.087711383E1,6.755538504E0,2.335520604E0,5.249557123E-2,7.148056572E0
2.088706583E1,6.156166155E0,3.244419406E0,-1.074800098E-1,6.959611409E0
2.089701783E1,5.645939287E0,3.708079049E0,-1.518181305E-1,6.756443547E0
2.090696983E1,5.106554693E0,3.701756455E0,-1.103831524E-1,6.308096870E0
2.091692083E1,4.587976831E0,3.289839408E0,-4.812448516E-2,5.645785215E0
2.092687283E1,4.066927644E0,2.716442145E0,2.026118696E-2,4.890743185E0
2.093682483E1,3.535052921E0,2.052466834E0,4.555434152E-2,4.087945017E0
2.094677683E1,2.937099107E0,1.477399607E0,7.348122820E-2,3.288565075E0
2.095672883E1,2.361788635E0,9.638790017E-1,1.327212703E-1,2.554353778E0
2.096667983E1,1.827474747E0,5.093749291E-1,1.968848142E-1,1.907325457E0
2.097663183E1,1.297492476E0,1.448168206E-1,2.519398579E-1,1.329636164E0
2.098658383E1,5.401897556E-1,-2.904487431E-1,-1.682536304E-2,6.135540214E-1
2.099653583E1,8.704749942E-2,-8.018561643E-1,6.998719525E-1,1.067881700E0
2.100648683E1,-8.838358819E-2,-2.895453483E-1,6.056031418E-1,6.770548964E-1
2.101643883E1,-1.606727153E-1,-6.211234063E-1,3.484450825E-1,7.300849148E-1
2.102639083E1,-2.733614248E-1,-1.309610830E0,7.666793150E-1,1.541948172E0
2.103634283E1,-5.156133235E-1,-1.191382468E0,1.218815119E0,1.780662680E0
2.104629483E1,-8.582630843E-1,-1.493389403E0,1.316427368E0,2.167904159E0
2.105624583E1,-1.223191906E0,-1.483136895E0,1.555482155E0,2.472937165E0
2.106619783E1,-1.606239495E0,-1.448751758E0,1.784256660E0,2.804007632E0
2.107614983E1,-2.002673115E0,-1.345982850E0,1.969105566E0,3.114441550E0
2.108610546E1,-2.370914385E0,-1.233483590E0,2.114735149E0,3.408052455E0
2.109605646E1,-2.653272336E0,-1.215184144E0,2.190185135E0,3.648758353E0
2.110600846E1,-2.848402693E0,-1.296610715E0,2.192128165E0,3.820997663E0
2.111596046E1,-2.921300515E0,-1.508798570E0,2.118412317E0,3.911283749E0
2.112591246E1,-2.994129340E0,-1.682493619E0,1.976780621E0,3.962733515E0
2.113586446E1,-3.090562205E0,-1.771707512E0,1.810354099E0,3.995986013E0
2.114581546E1,-3.219537749E0,-1.780050904E0,1.755363521E0,4.076187635E0
2.115576746E1,-3.368700805E0,-1.769240572E0,1.705515277E0,4.169788925E0
2.116571946E1,-3.512773860E0,-1.700091984E0,1.722440481E0,4.265758333E0
2.117567146E1,-3.600637046E0,-1.633859988E0,1.820404294E0,4.352925153E0
2.118562246E1,-3.633697203E0,-1.622119364E0,1.984817473E0,4.446855855E0
2.119557446E1,-3.674021357E0,-1.713511929E0,2.086363728E0,4.559327765E0
2.120552646E1,-3.755514001E0,-1.876065401E0,2.147830390E0,4.715578669E0
2.121547846E1,-3.881313338E0,-1.994042625E0,2.162368907E0,4.869973152E0
2.122543046E1,-4.017120184E0,-2.086741751E0,2.236021459E0,5.048914504E0
2.123538146E1,-4.111818180E0,-2.160221955E0,2.258079641E0,5.164545605E0
2.124533346E1,-4.181093652E0,-2.216241790E0,2.322470788E0,5.271351094E0
2.125528546E1,-4.262401525E0,-2.274084786E0,2.390973843E0,5.390388139E0
2.126523746E1,-4.338248098E0,-2.323009316E0,2.424956544E0,5.486089963E0
2.127518846E1,-4.403499516E0,-2.444453647E0,2.377631812E0,5.569496804E0
2.128514046E1,-4.502503987E0,-2.594768604E0,2.299376625E0,5.682648953E0
2.129509246E1,-4.568972211E0,-2.792097514E0,2.218865143E0,5.796091624E0
2.130504446E1,-4.540058314E0,-3.041788533E0,2.119934932E0,5.861632118E0
2.131499646E1,-4.465913281E0,-3.386577498E0,1.977103826E0,5.943250636E0
2.132494746E1,-4.348776010E0,-3.756427629E0,1.828018538E0,6.030278027E0
2.133489946E1,-4.225937703E0,-4.079985646E0,1.654802522E0,6.102721010E0
2.134485146E1,-4.118334317E0,-4.247093222E0,1.502100585E0,6.103669761E0
2.135480346E1,-3.935142220E0,-4.357181090E0,1.387736648E0,6.032925024E0
