"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.440233762E1,-4.882363089E0,9.142779484E-1,-1.018407328E1,1.133087473E1
1.441228962E1,-5.021308136E0,1.034417034E0,-1.080477744E1,1.195937998E1
1.442224063E1,-5.073261232E0,1.075922910E0,-1.149010152E1,1.260626918E1
1.443219263E1,-4.922864998E0,1.212218729E0,-1.200385192E1,1.303059995E1
1.444214362E1,-4.534090061E0,1.391931002E0,-1.246628014E1,1.333805028E1
1.445209562E1,-3.994926784E0,1.409709899E0,-1.271613635E1,1.340324011E1
1.446204662E1,-3.536386086E0,1.286541371E0,-1.271286892E1,1.325813907E1
1.447199863E1,-3.050553217E0,1.213553502E0,-1.198876143E1,1.243016443E1
1.448195063E1,-3.141209618E0,1.200810519E0,-1.044180919E1,1.096998282E1
1.449190163E1,-3.522036727E0,1.175866005E0,-7.797894741E0,8.636814573E0
1.450185362E1,-3.373744321E0,1.382514353E0,-4.268770897E0,5.613902533E0
1.451180462E1,-3.284257656E0,2.251267050E0,1.216372883E-1,3.983634937E0
1.452175662E1,-3.329272153E0,2.384521148E0,5.756071009E0,7.064159372E0
1.453170763E1,-3.821860603E0,2.058102088E0,1.269813394E1,1.341957556E1
1.454165963E1,-4.684238081E0,2.579595079E0,1.958288538E1,2.029989648E1
1.455161062E1,-5.374919672E0,3.691205739E0,2.345963263E1,2.434890397E1
1.456156262E1,-5.030105272E0,3.834939363E0,2.352203879E1,2.435764824E1
1.457151462E1,-4.505764102E0,3.352843449E0,2.141110039E1,2.213546225E1
1.458146563E1,-4.065925723E0,2.518947759E0,1.816075483E1,1.878003902E1
1.459141763E1,-3.687331958E0,1.623575028E0,1.423160367E1,1.479090787E1
1.460136863E1,-3.638568811E0,2.553757695E0,1.114974212E1,1.200323334E1
1.461132063E1,-3.230738091E0,3.618903455E0,9.827911191E0,1.096001684E1
1.462127162E1,-2.522480062E0,2.897126079E0,9.805512847E0,1.053111235E1
1.463122362E1,-1.878402533E0,8.602128384E-1,9.993414291E0,1.020473867E1
1.464117463E1,-1.229317742E0,-9.208288765E-1,9.124944892E0,9.253311148E0
1.465112663E1,-5.257786348E-1,-2.569286731E0,6.740181377E0,7.232407792E0
1.466107863E1,1.407245006E-1,-3.976496068E0,3.307293931E0,5.174023339E0
1.467102962E1,4.715615702E-1,-4.725459782E0,-4.249528295E-1,4.767905763E0
1.468098162E1,1.046668193E0,-4.851552356E0,-3.911462751E0,6.319225856E0
1.469093263E1,2.339439115E0,-5.115783938E0,-6.506763452E0,8.601290095E0
1.470088463E1,3.901914833E0,-5.368962529E0,-8.086933136E0,1.046179648E1
1.471083563E1,5.388865281E0,-5.654759227E0,-9.038482114E0,1.194614289E1
1.472078763E1,6.417125636E0,-5.960810680E0,-9.641056983E0,1.302538848E1
1.473073862E1,6.907564942E0,-6.543940634E0,-1.008220426E1,1.386320508E1
1.474069062E1,6.883030609E0,-7.315364964E0,-1.021786902E1,1.432813743E1
1.475064263E1,6.604955159E0,-7.834721675E0,-1.002978046E1,1.433892578E1
1.476059363E1,6.138404068E0,-7.998900381E0,-9.659106753E0,1.396283478E1
1.477054563E1,5.504030871E0,-7.957943559E0,-9.612812592E0,1.363925905E1
1.478049662E1,4.732329968E0,-8.076523923E0,-1.015670013E1,1.381244884E1
1.479044862E1,3.922987028E0,-8.046675056E0,-1.104148443E1,1.421454132E1
1.480039962E1,3.257851337E0,-7.614282814E0,-1.187171421E1,1.447509918E1
1.481035163E1,2.881887358E0,-7.170762151E0,-1.262680025E1,1.480409366E1
1.482030363E1,2.863613639E0,-6.719807339E0,-1.339325912E1,1.525567054E1
1.483025463E1,3.300212368E0,-6.393559602E0,-1.386999548E1,1.562516498E1
1.484020662E1,4.083327622E0,-6.247733552E0,-1.380686660E1,1.569513633E1
1.485015762E1,5.103153952E0,-6.207392442E0,-1.290860564E1,1.520545957E1
1.486010962E1,6.232174112E0,-6.178691969E0,-1.047478983E1,1.366519120E1
1.487006063E1,6.970472796E0,-5.867127761E0,-6.826448858E0,1.138468634E1
1.488001263E1,6.558099082E0,-4.809133145E0,-2.512091898E0,8.511582161E0
1.488996362E1,5.134690910E0,-2.853852882E0,1.523393220E0,6.068793448E0
1.489991562E1,3.757055327E0,-1.671087163E0,4.893237156E0,6.391538696E0
1.490986662E1,2.089132677E0,-1.132452475E0,9.263792875E0,9.563722203E0
1.491981863E1,5.749695059E-1,-3.982654063E-1,1.557273742E1,1.558843661E1
1.492977063E1,3.494225542E-1,6.151301564E-1,2.214742622E1,2.215872220E1
1.493972163E1,8.241268931E-1,1.528058275E0,2.709541495E1,2.715097896E1
1.494967363E1,1.087270966E0,1.663535484E0,2.945412561E1,2.952109456E1
1.495962462E1,1.275024549E0,8.057745297E-1,2.872675303E1,2.876632232E1
1.496957662E1,4.775410060E-1,9.586841892E-1,2.564349751E1,2.566585446E1
1.497952763E1,-5.790382909E-1,1.653633371E0,2.175015236E1,2.182060760E1
1.498947963E1,-1.194689800E0,1.929860224E0,1.805555172E1,1.819765348E1
1.499943063E1,-1.431303374E0,1.908982302E0,1.483245419E1,1.502313350E1
1.500938262E1,-1.329167574E0,1.764328180E0,1.136120082E1,1.157395458E1
1.501933462E1,-9.931872200E-1,1.751091253E0,7.346900752E0,7.617722238E0
1.502928563E1,-6.375757170E-1,2.026551097E0,3.210858727E0,3.850068299E0
1.503923713E1,-4.295817778E-1,2.536746098E0,-6.534006214E-1,2.654534544E0
1.504918813E1,-2.654462682E-1,3.281449238E0,-3.829813401E0,5.050330832E0
1.505914012E1,-1.783218049E-2,3.884917269E0,-5.977351284E0,7.128928990E0
1.506909112E1,2.210316221E-1,4.237875671E0,-7.261762369E0,8.410804830E0
1.507904312E1,1.395551305E-1,3.909375880E0,-8.251446887E0,9.131761667E0
1.508899413E1,-2.284186289E-1,3.303996394E0,-9.228217830E0,9.804517916E0
1.509894613E1,-5.343273371E-1,2.961314181E0,-1.007300074E1,1.051286028E1
1.510889813E1,-7.580267514E-1,2.743455112E0,-1.043602630E1,1.081719905E1
1.511884912E1,-9.980670869E-1,2.608686147E0,-1.024682560E1,1.062067871E1
1.512880112E1,-1.274486898E0,2.264174632E0,-9.860526960E0,1.019709741E1
1.513875213E1,-1.550939746E0,1.739351652E0,-9.563864381E0,9.843691389E0
1.514870413E1,-1.891097423E0,1.165438665E0,-9.344965092E0,9.605356283E0
1.515865513E1,-2.250266007E0,5.282158273E-1,-9.203536148E0,9.489351226E0
1.516860713E1,-2.567406266E0,-8.390491337E-2,-9.318602920E0,9.666176874E0
1.517855812E1,-2.906037820E0,-5.913487995E-1,-9.963915088E0,1.039588155E1
1.518851012E1,-3.239295783E0,-9.096884689E-1,-1.083149922E1,1.134204327E1
1.519846213E1,-3.663558934E0,-1.011855991E0,-1.174639668E1,1.234598524E1
1.520841313E1,-4.124948103E0,-1.080740284E0,-1.241906271E1,1.313073931E1
1.521836513E1,-4.434844685E0,-1.167198969E0,-1.278194559E1,1.357970301E1
1.522831612E1,-4.536900818E0,-1.190964100E0,-1.274631500E1,1.358198846E1
1.523826812E1,-4.357374048E0,-9.960623690E-1,-1.182238242E1,1.263912872E1
1.524821913E1,-4.089906032E0,-6.359086758E-1,-9.836639915E0,1.067198182E1
1.525817113E1,-3.791889822E0,5.399845183E-2,-6.757020189E0,7.748462175E0
1.526812213E1,-3.760193820E0,1.296987861E0,-2.559354358E0,4.729855157E0
1.527807413E1,-4.162510909E0,2.665359115E0,3.197472696E0,5.886804559E0
1.528802612E1,-4.965170188E0,3.623466330E0,1.033739780E1,1.202681240E1
1.529797712E1,-5.364591735E0,3.829812816E0,1.692826702E1,1.816624713E1
1.530792913E1,-4.794837288E0,3.894539739E0,2.217947130E1,2.302361509E1
1.531788013E1,-3.298314362E0,3.917056198E0,2.589213515E1,2.639365207E1
1.532783213E1,-2.013903278E0,3.425008030E0,2.699900840E1,2.728979555E1
1.533778312E1,-1.770366892E0,1.895651235E0,2.455893958E1,2.469553008E1
1.534773512E1,-2.568619856E0,1.223726342E0,2.016288357E1,2.036264197E1
1.535768613E1,-3.266677125E0,1.584013352E0,1.556911448E1,1.598679466E1
1.536763813E1,-3.151707124E0,1.875795552E0,1.195616905E1,1.250607233E1
1.537758913E1,-2.540206188E0,1.597976210E0,9.555815688E0,1.001597668E1
1.538754113E1,-1.829031568E0,6.496484631E-1,7.344188229E0,7.596347829E0
1.539749312E1,-7.785726978E-1,-3.339222068E-1,4.913466768E0,4.985963815E0
1.540744412E1,6.324573568E-1,-9.656831601E-1,2.293656878E0,2.567763258E0
1.541739612E1,2.008303107E0,-1.334926350E0,-5.497867906E-1,2.473373252E0
1.542734713E1,3.130643114E0,-1.808457263E0,-3.327873791E0,4.913877079E0
1.543729913E1,3.865419728E0,-2.224444849E0,-5.629173566E0,7.181728176E0
1.544725012E1,4.409739080E0,-2.840538480E0,-7.234337758E0,8.935888339E0
1.545720212E1,4.935862774E0,-3.598542866E0,-8.570877355E0,1.052483685E1
1.546715312E1,5.199655815E0,-4.205842870E0,-9.614548631E0,1.171174966E1
1.547710513E1,5.221634914E0,-4.574452514E0,-1.021995063E1,1.235469457E1
1.548705713E1,5.147409189E0,-4.851623984E0,-1.048453948E1,1.264751535E1
1.549700813E1,4.998953061E0,-5.123988751E0,-1.044842005E1,1.266547567E1
1.550696012E1,5.009904896E0,-5.378570673E0,-1.026199445E1,1.262286416E1
1.551691112E1,5.038894222E0,-5.580803643E0,-1.005463347E1,1.255513753E1
1.552686312E1,5.144634100E0,-5.844530026E0,-9.930272548E0,1.261887888E1
1.553681413E1,4.915696896E0,-6.097649560E0,-1.004809628E1,1.274008026E1
1.554676613E1,4.342402545E0,-6.055774140E0,-1.016334958E1,1.260248130E1
1.555671713E1,3.809778794E0,-5.685745962E0,-1.017903181E1,1.226600221E1
1.556666912E1,3.329225375E0,-5.126450429E0,-1.025368438E1,1.193743185E1
1.557662012E1,3.257889637E0,-4.444675024E0,-1.036701980E1,1.174070187E1
1.558657213E1,3.764679512E0,-4.175422438E0,-1.044317393E1,1.186030548E1
1.559652413E1,4.560570054E0,-4.006868845E0,-1.034598151E1,1.199554628E1
1.560647513E1,6.029807240E0,-4.163591182E0,-9.666466643E0,1.212990702E1
1.561642713E1,7.795230750E0,-4.134466785E0,-7.472256870E0,1.156261479E1
1.562637812E1,8.092804910E0,-2.986262496E0,-4.724884123E0,9.835435170E0
1.563633012E1,6.382783184E0,-9.386788179E-1,-2.035864250E0,6.765041193E0
1.564628113E1,4.893611086E0,9.856037468E-2,1.692038029E0,5.178816110E0
1.565623313E1,3.961437441E0,-5.240865237E-1,7.693716069E0,8.669539794E0
1.566618413E1,2.496335991E0,-1.149960793E0,1.511921802E1,1.536700546E1
1.567613612E1,5.811097401E-1,-7.594067674E-1,2.110725801E1,2.112890740E1
1.568608712E1,-7.419406957E-1,3.796334729E-1,2.416608387E1,2.418045093E1
1.569603913E1,-1.985259376E0,1.151027106E0,2.476110121E1,2.486721238E1
1.570599113E1,-2.426878378E0,6.998529491E-1,2.406567782E1,2.419785903E1
1.571594213E1,-2.087625850E0,1.419603096E-1,2.240253556E1,2.250004298E1
1.572589413E1,-2.066635076E0,6.870859922E-1,2.003808060E1,2.015608448E1
1.573584512E1,-2.252559577E0,1.088783568E0,1.754483486E1,1.772232221E1
1.574579712E1,-2.249163368E0,8.672917700E-1,1.511359534E1,1.530462985E1
1.575574813E1,-2.021494279E0,5.871605851E-1,1.246594568E1,1.264242850E1
1.576570013E1,-1.808099267E0,6.320189618E-1,9.279390323E0,9.475006896E0
1.577565113E1,-1.690635721E0,9.903223036E-1,5.708613837E0,6.035499925E0
1.578560312E1,-1.719270413E0,1.515698577E0,2.358500746E0,3.288732081E0
1.579555512E1,-1.806051133E0,2.084642015E0,-4.905299377E-1,2.801459021E0
1.580550612E1,-1.630158847E0,2.519064703E0,-2.658723110E0,4.008979099E0
1.581545813E1,-1.340968132E0,2.706515035E0,-4.143092598E0,5.127244429E0
1.582540913E1,-8.743857582E-1,2.627133235E0,-5.200568565E0,5.891713918E0
1.583536113E1,-3.838800864E-1,2.248147707E0,-6.309384255E0,6.708938941E0
1.584531212E1,-2.332251727E-2,1.848770014E0,-7.584361442E0,7.806473787E0
1.585526412E1,3.519786280E-3,1.688936374E0,-8.637052633E0,8.800636150E0
1.586521513E1,-2.482248660E-1,1.551791100E0,-9.334530151E0,9.465892686E0
1.587516713E1,-7.084148077E-1,1.186814916E0,-9.672370577E0,9.770626068E0
1.588511813E1,-1.252464237E0,7.507362968E-1,-9.769735488E0,9.878259116E0
1.589507012E1,-1.819521803E0,4.171918201E-1,-9.773933789E0,9.950602510E0
1.590502212E1,-2.335817788E0,1.144592464E-3,-9.795065042E0,1.006972419E1
1.591497312E1,-2.803504263E0,-4.538170248E-1,-1.001604419E1,1.041089464E1
1.592492513E1,-3.312280144E0,-9.902239242E-1,-1.050217117E1,1.105655201E1
1.593487613E1,-3.969960051E0,-1.408042274E0,-1.102533910E1,1.180259582E1
1.594482813E1,-4.658465308E0,-1.842097756E0,-1.150683859E1,1.254997839E1
1.595477912E1,-5.151850149E0,-2.112247305E0,-1.185524611E1,1.309771006E1
1.596473112E1,-5.361067618E0,-2.223989643E0,-1.199755330E1,1.332773279E1
1.597468213E1,-5.248104089E0,-2.297391203E0,-1.194141769E1,1.324454829E1
1.598463413E1,-4.922496623E0,-2.431257650E0,-1.170767408E1,1.293103318E1
1.599458513E1,-4.346802867E0,-2.508791145E0,-1.097451042E1,1.206766784E1
1.600453713E1,-3.820969780E0,-2.192355329E0,-9.232927762E0,1.023001403E1
1.601448912E1,-3.489737000E0,-1.193012672E0,-6.582467937E0,7.545225491E0
1.602444012E1,-3.398695560E0,2.644909063E-1,-3.692358225E0,5.025395130E0
1.603439213E1,-3.333682123E0,1.554594840E0,-1.204058647E-1,3.680312376E0
1.604434683E1,-3.545708302E0,2.211826557E0,5.175943601E0,6.652414317E0
1.605429883E1,-3.139502231E0,3.056202797E0,1.219722870E1,1.296029466E1
1.606424983E1,-2.555082382E0,4.437487919E0,1.918088229E1,1.985260664E1
1.607420183E1,-3.075996499E0,5.773420283E0,2.384746675E1,2.472844125E1
1.608415283E1,-3.924656701E0,4.895857586E0,2.518935830E1,2.595912409E1
1.609410483E1,-4.957088751E0,2.354772854E0,2.308534300E1,2.372869035E1
1.610405583E1,-6.178316578E0,1.695898946E0,1.933748476E1,2.037120482E1
1.611400783E1,-6.548940588E0,2.581170027E0,1.567609163E1,1.718403068E1
1.612395983E1,-6.015197972E0,2.991303673E0,1.312821536E1,1.474722153E1
1.613391083E1,-4.583893721E0,2.278678943E0,1.149821278E1,1.258623679E1
1.614386283E1,-2.862231942E0,8.770306000E-1,9.850324738E0,1.029516643E1
1.615381383E1,-1.137488828E0,-1.276678142E-1,7.484050119E0,7.571075623E0
1.616376583E1,6.560755033E-1,-1.068749107E0,4.217643428E0,4.400133612E0
1.617371683E1,2.374439817E0,-1.766437709E0,5.830147630E-1,3.016317762E0
1.618366883E1,3.489133860E0,-2.009810519E0,-2.941526034E0,4.986578869E0
1.619361983E1,4.047449107E0,-2.299167879E0,-5.794258005E0,7.432458748E0
1.620357183E1,4.856725388E0,-2.889339049E0,-7.598224021E0,9.469375371E0
1.621352283E1,6.037122107E0,-3.610732264E0,-8.413505393E0,1.096682743E1
1.622347483E1,7.278913422E0,-4.084811938E0,-8.756196669E0,1.209707606E1
1.623342583E1,8.359319830E0,-4.449735497E0,-9.470446925E0,1.339282416E1
1.624337783E1,8.759128463E0,-5.165769446E0,-1.054797358E1,1.465152729E1
1.625332983E1,8.749433194E0,-5.906707563E0,-1.146553620E1,1.558525893E1
1.626328083E1,8.533938739E0,-6.547852421E0,-1.205015719E1,1.615267068E1
1.627323283E1,7.969919826E0,-7.454080800E0,-1.235563211E1,1.648467735E1
1.628318383E1,7.085001624E0,-7.946785902E0,-1.252438276E1,1.643802961E1
1.629313583E1,6.141457484E0,-7.993206947E0,-1.266500128E1,1.618675738E1
1.630308683E1,5.202100536E0,-7.522240623E0,-1.289239014E1,1.580695029E1
1.631303883E1,4.449281461E0,-6.826821325E0,-1.332842870E1,1.562205513E1
1.632298983E1,4.050590816E0,-6.344609637E0,-1.381565613E1,1.573320412E1
1.633294183E1,4.005119943E0,-5.956665589E0,-1.406652040E1,1.579208177E1
1.634289283E1,4.408281369E0,-5.891607714E0,-1.337756169E1,1.526771570E1
1.635284483E1,5.127928605E0,-5.520946866E0,-1.105228540E1,1.337645389E1
1.636279683E1,5.749596387E0,-4.767748892E0,-7.290788532E0,1.043766667E1
1.637274783E1,6.228554100E0,-3.778725693E0,-1.527168767E0,7.443513854E0
1.638269983E1,6.772579045E0,-2.828470996E0,6.650731841E0,9.904560016E0
1.639265083E1,6.779679319E0,-2.671288484E0,1.486966119E1,1.655918651E1
1.640260283E1,4.459992390E0,-2.978594750E0,2.023172635E1,2.093051145E1
1.641255383E1,1.096540996E0,-2.267697287E0,2.131759873E1,2.146590014E1
1.642250583E1,-9.088458851E-1,-7.445803481E-1,1.983431916E1,1.986908698E1
1.643245683E1,-2.059718551E0,1.565042499E0,1.944007884E1,1.961143706E1
1.644240883E1,-2.359669604E0,2.220988852E0,2.014572550E1,2.040468299E1
1.645235983E1,-1.962449680E0,1.641766885E0,1.966253499E1,1.982831030E1
1.646231183E1,-2.348878129E0,1.790096421E0,1.769420549E1,1.793896824E1
1.647226283E1,-2.877713615E0,2.571260458E0,1.537727553E1,1.585412308E1
1.648221483E1,-2.836312113E0,2.864246893E0,1.336411543E1,1.395880216E1
1.649216683E1,-2.542993848E0,2.558772852E0,1.151811203E1,1.206984013E1
1.650211783E1,-2.166377027E0,2.374591260E0,9.094982589E0,9.646272927E0
1.651206983E1,-1.948995383E0,2.343975385E0,5.936119643E0,6.673104227E0
1.652202083E1,-1.906843975E0,2.601763336E0,2.631421875E0,4.162884515E0
1.653197283E1,-1.895929708E0,2.980831895E0,-3.031687760E-1,3.545676177E0
1.654192383E1,-1.938448468E0,3.305143910E0,-2.504292882E0,4.577449243E0
1.655187583E1,-2.095451617E0,3.430229301E0,-3.915512533E0,5.611472973E0
1.656182683E1,-2.126705423E0,3.127216061E0,-4.959445764E0,6.236862876E0
1.657177883E1,-2.006056899E0,2.536184473E0,-6.109407141E0,6.912405629E0
1.658172983E1,-1.824778011E0,1.998897714E0,-7.321824968E0,7.806057117E0
1.659168183E1,-1.713640275E0,1.655805173E0,-8.458564621E0,8.787807987E0
1.660163383E1,-1.727229935E0,1.745678047E0,-9.377218918E0,9.693448805E0
1.661158483E1,-2.075452093E0,2.118690206E0,-1.004367345E1,1.047242694E1
1.662153683E1,-2.535618170E0,2.152422939E0,-1.026663246E1,1.079194265E1
1.663148783E1,-2.867792937E0,1.928543431E0,-1.020242769E1,1.077186367E1
1.664143983E1,-3.110661717E0,1.835354455E0,-1.013187987E1,1.075638099E1
1.665139083E1,-3.346495419E0,1.504087468E0,-1.015324325E1,1.079581675E1
1.666134283E1,-3.752850595E0,1.251929071E0,-1.003378347E1,1.078554703E1
1.667129383E1,-3.966295308E0,1.013051454E0,-1.003977219E1,1.084226901E1
1.668124583E1,-4.058528411E0,7.706318866E-1,-1.027718668E1,1.107637542E1
1.669119683E1,-4.082682089E0,4.717948741E-1,-1.057628229E1,1.134674537E1
1.670114883E1,-3.811965360E0,2.525239947E-1,-1.071312117E1,1.137390933E1
1.671109983E1,-3.189536855E0,6.205196813E-2,-1.077963325E1,1.124177427E1
1.672105183E1,-2.682692016E0,-5.385724157E-2,-1.033547056E1,1.067809387E1
1.673100383E1,-2.806486927E0,-1.513298880E-1,-8.585743901E0,9.034061541E0
1.674095483E1,-3.454158447E0,-4.654193625E-2,-5.044061406E0,6.113585871E0
1.675090683E1,-4.507027978E0,8.271285613E-1,-1.859777105E-1,4.586069184E0
1.676085783E1,-5.413993106E0,1.964359088E0,4.192524959E0,7.123713463E0
1.677080983E1,-5.514863423E0,2.868368595E0,8.336753086E0,1.039916867E1
1.678076083E1,-4.166074494E0,2.919151956E0,1.310170642E1,1.405461974E1
1.679071283E1,-1.354165736E0,3.262342876E0,1.996905305E1,2.027904646E1
1.680066383E1,1.853856507E0,3.162825605E0,2.814751382E1,2.838525645E1
1.681061583E1,3.292734657E0,1.616798543E0,3.275223357E1,3.295701659E1
1.682056683E1,1.987170392E0,-4.560863292E-1,2.999549826E1,3.006470982E1
1.683051883E1,-3.667587811E-1,-1.536606612E0,2.269424847E1,2.274916670E1
1.684046983E1,-1.810474552E0,-8.795808631E-1,1.615288178E1,1.627780914E1
1.685042183E1,-1.848961510E0,1.791890931E-1,1.187412092E1,1.201854879E1
1.686037383E1,-1.085945330E0,5.198043153E-1,9.279238880E0,9.357015976E0
1.687032483E1,-6.590919357E-2,1.707460061E-1,7.600198041E0,7.602401495E0
1.688027683E1,6.614221242E-1,-5.512424549E-1,5.837806313E0,5.900960093E0
1.689022783E1,1.072779154E0,-1.370280955E0,3.727752006E0,4.113959167E0
1.690017983E1,1.612315483E0,-1.946915236E0,1.505262759E0,2.942083637E0
1.691013083E1,2.148106671E0,-2.117056640E0,-1.128831294E0,3.220334016E0
1.692008283E1,2.606826440E0,-2.100327756E0,-4.141174126E0,5.325058114E0
1.693003383E1,3.120112279E0,-2.291757995E0,-7.007647054E0,8.005896113E0
1.693998583E1,3.432697996E0,-2.695820185E0,-9.214528329E0,1.019599894E1
1.694993683E1,3.545926988E0,-3.262023911E0,-1.040886364E1,1.146991022E1
1.695988883E1,3.493928869E0,-3.815962517E0,-1.074467274E1,1.192548117E1
1.696983983E1,3.360454769E0,-4.172573967E0,-1.066893961E1,1.193856365E1
1.697979183E1,3.194152355E0,-4.635700344E0,-1.050588883E1,1.191914540E1
1.698974383E1,2.938303926E0,-5.423121779E0,-1.050051173E1,1.217803869E1
1.699969483E1,2.479314162E0,-5.893069518E0,-1.056686593E1,1.235046245E1
1.700964683E1,2.435809708E0,-5.573071285E0,-1.037078774E1,1.202270897E1
1.701959783E1,2.940810919E0,-5.269029520E0,-1.026538934E1,1.190752952E1
1.702954983E1,3.424941080E0,-5.159942695E0,-1.043972992E1,1.213850036E1
1.703950083E1,3.805733690E0,-5.031081757E0,-1.064850008E1,1.237683104E1
1.704945308E1,4.168226562E0,-4.914424542E0,-1.070120103E1,1.249165261E1
1.705940408E1,4.454895957E0,-4.603487155E0,-1.072269189E1,1.249056898E1
1.706935608E1,4.688895973E0,-4.055525573E0,-1.092633404E1,1.256255582E1
1.707930708E1,5.105929041E0,-3.910623091E0,-1.121239620E1,1.292599369E1
1.708925908E1,5.714037130E0,-4.042942073E0,-1.107839673E1,1.310444486E1
1.709921008E1,6.264039098E0,-4.290106217E0,-9.900098577E0,1.247618327E1
1.710916208E1,6.906211896E0,-4.047016413E0,-6.858801502E0,1.054121732E1
1.711911308E1,7.232970679E0,-2.767039272E0,-1.970860754E0,7.991036433E0
1.712906508E1,6.152586490E0,-7.996757376E-1,4.224666519E0,7.506104782E0
1.713901708E1,4.071607170E0,-2.466592374E-1,1.081558661E1,1.155922746E1
1.714896808E1,1.126051674E0,-1.397032405E0,1.713532277E1,1.722901560E1
1.715892008E1,-1.109009964E0,-2.022984588E0,2.170061708E1,2.182290429E1
1.716887108E1,-1.816632401E0,-9.455234224E-1,2.373700817E1,2.382519097E1
1.717882308E1,-1.969294723E0,6.728293110E-1,2.409258203E1,2.418229373E1
1.718877408E1,-1.055256730E0,2.939819232E-1,2.246817641E1,2.249486482E1
1.719872608E1,4.351786960E-1,-4.073898402E-1,1.945298715E1,1.946211849E1
1.720867708E1,9.859901015E-1,9.413628361E-1,1.629413765E1,1.635106303E1
1.721862908E1,1.206734991E0,2.489830379E0,1.336757464E1,1.365091632E1
1.722858008E1,1.429400106E0,2.855288374E0,1.130334847E1,1.174570317E1
1.723853208E1,1.731369764E0,2.153547359E0,9.939258549E0,1.031621384E1
1.724848308E1,1.807437800E0,1.388654222E0,7.878893881E0,8.201960786E0
1.725843508E1,1.401773912E0,8.058588758E-1,4.613979984E0,4.889088864E0
1.726838708E1,7.507535461E-1,6.344411708E-1,7.568992621E-1,1.240581710E0
1.727833808E1,1.690845197E-1,6.077785984E-1,-2.824082953E0,2.893687773E0
1.728829008E1,-4.911290215E-1,7.726162854E-1,-5.784436437E0,5.856436505E0
1.729824108E1,-1.142044540E0,8.122465204E-1,-7.923791726E0,8.046768635E0
1.730819308E1,-1.332353575E0,8.366565992E-1,-9.472108703E0,9.601875004E0
1.731814408E1,-1.109094968E0,8.516586542E-1,-1.049805473E1,1.059077746E1
1.732809608E1,-8.672418494E-1,8.522408907E-1,-1.112473007E1,1.119098039E1
1.733804708E1,-1.026047256E0,1.068834769E0,-1.151792258E1,1.161282572E1
1.734799908E1,-1.541616360E0,1.129030100E0,-1.168025064E1,1.183552048E1
1.735795008E1,-2.313843075E0,8.725092405E-1,-1.148684345E1,1.175000914E1
1.736790208E1,-3.515905921E0,1.297811733E0,-1.085116457E1,1.148014296E1
1.737785308E1,-4.821590931E0,1.565965336E0,-9.570662354E0,1.083040001E1
1.738780508E1,-5.715193124E0,1.199296236E0,-8.439675776E0,1.026303421E1
1.739775608E1,-5.872701911E0,6.262094606E-1,-8.078072850E0,1.000679904E1
1.740770808E1,-5.452171331E0,2.162841216E-2,-8.261861363E0,9.898736949E0
1.741766008E1,-4.955585432E0,-1.560401125E-1,-9.067556809E0,1.033454218E1
1.742761108E1,-4.785092610E0,-1.388772190E-1,-1.024897504E1,1.131184722E1
1.743756308E1,-4.697283804E0,-1.685557853E-1,-1.165622560E1,1.256823303E1
1.744751408E1,-4.669162205E0,-1.538680181E-2,-1.276327309E1,1.359052804E1
1.745746608E1,-4.422954372E0,3.598810668E-1,-1.306732597E1,1.380025535E1
1.746741708E1,-3.787003012E0,5.385287078E-1,-1.241751670E1,1.299331082E1
1.747736908E1,-3.005637538E0,1.230246133E0,-1.035560135E1,1.085291859E1
1.748732008E1,-2.129869644E0,1.886284580E0,-7.334554356E0,7.867026238E0
1.749727208E1,-1.636374729E0,3.067362792E0,-4.009219426E0,5.306625779E0
1.750722308E1,-1.331644016E0,4.078018350E0,-5.583319116E-1,4.326111877E0
1.751717508E1,-8.102447261E-1,3.680417626E0,3.960516797E0,5.466961105E0
1.752712608E1,-5.455731408E-1,2.566859844E0,9.682454685E0,1.003176695E1
1.753707808E1,-7.965375370E-1,5.705144392E-1,1.605482632E1,1.608469480E1
1.754702908E1,-9.884242974E-1,-1.756339860E-1,2.267680272E1,2.269901345E1
1.755698108E1,-7.271851739E-1,1.298922412E0,2.851746014E1,2.855628705E1
1.756693208E1,1.398994584E-1,2.003688046E0,3.059688907E1,3.066274544E1
1.757688408E1,7.728498816E-2,8.660200006E-1,2.789236004E1,2.790590819E1
1.758683608E1,-9.998559695E-1,-4.960054167E-1,2.247160053E1,2.249930141E1
1.759678708E1,-1.870477802E0,-6.209588072E-1,1.727465841E1,1.738672195E1
1.760673908E1,-1.953361938E0,1.217485316E-1,1.381015507E1,1.394814786E1
1.761669008E1,-1.050538831E0,9.028877185E-1,1.177560235E1,1.185679758E1
1.762664208E1,4.383905716E-1,6.217370716E-1,1.055678533E1,1.058416080E1
1.763659308E1,1.693202649E0,-2.042157608E-1,9.224065722E0,9.380406587E0
1.764654508E1,2.475514056E0,-8.784736928E-1,7.379258659E0,7.832837559E0
1.765649608E1,3.050564327E0,-1.326212245E0,4.993676534E0,6.000132245E0
1.766644808E1,3.438059308E0,-1.627759295E0,2.173580212E0,4.381130341E0
1.767639908E1,3.453112965E0,-2.106931894E0,-6.916694784E-1,4.103846710E0
